"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","MENA","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","RUS","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","SA","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","SAF","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","SEAO","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0.2
"FPS","KOR","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0.1
"FPS","SSA","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","GBR","Capacity","Electricity generation","Offshore wind","Power","GW","2020",9.5
"FPS","USA","Capacity","Electricity generation","Offshore wind","Power","GW","2020",0
"FPS","WEU","Capacity","Electricity generation","Offshore wind","Power","GW","2020",8.3
"FPS","WORLD","Capacity","Electricity generation","Offshore wind","Power","GW","2020",23.9
"FPS","AUS","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","BRA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","CAN","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","CHN","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","CSA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","EEU","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","EURA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","GCC","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","IND","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","IDN","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","JPN","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","MENA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","RUS","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","SA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","SAF","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","SEAO","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","KOR","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","SSA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","GBR","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","USA","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","WEU","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","WORLD","Capacity","Electricity generation","Hydrogen","Power","GW","2020",0
"FPS","AUS","Primary energy demand","Oil","","Total","PJ","2020",1778.8
"FPS","BRA","Primary energy demand","Oil","","Total","PJ","2020",4214.9
"FPS","CAN","Primary energy demand","Oil","","Total","PJ","2020",3900.7
"FPS","CHN","Primary energy demand","Oil","","Total","PJ","2020",27425.8
"FPS","CSA","Primary energy demand","Oil","","Total","PJ","2020",9595.5
"FPS","EEU","Primary energy demand","Oil","","Total","PJ","2020",2949.9
"FPS","EURA","Primary energy demand","Oil","","Total","PJ","2020",2748.7
"FPS","GCC","Primary energy demand","Oil","","Total","PJ","2020",8138
"FPS","IND","Primary energy demand","Oil","","Total","PJ","2020",10109.8
"FPS","IDN","Primary energy demand","Oil","","Total","PJ","2020",3271.6
"FPS","JPN","Primary energy demand","Oil","","Total","PJ","2020",6667
"FPS","MENA","Primary energy demand","Oil","","Total","PJ","2020",12033.1
"FPS","RUS","Primary energy demand","Oil","","Total","PJ","2020",5360.3
"FPS","SA","Primary energy demand","Oil","","Total","PJ","2020",1626.5
"FPS","SAF","Primary energy demand","Oil","","Total","PJ","2020",1185.4
"FPS","SEAO","Primary energy demand","Oil","","Total","PJ","2020",11237.1
"FPS","KOR","Primary energy demand","Oil","","Total","PJ","2020",4872.7
"FPS","SSA","Primary energy demand","Oil","","Total","PJ","2020",3410.9
"FPS","GBR","Primary energy demand","Oil","","Total","PJ","2020",2575.3
"FPS","USA","Primary energy demand","Oil","","Total","PJ","2020",30396.7
"FPS","WEU","Primary energy demand","Oil","","Total","PJ","2020",18304.7
"FPS","WORLD","Primary energy demand","Oil","","Total","PJ","2020",171803.6
"FPS","AUS","Primary energy demand","Natural gas","","Total","PJ","2020",1364.3
"FPS","BRA","Primary energy demand","Natural gas","","Total","PJ","2020",1286.9
"FPS","CAN","Primary energy demand","Natural gas","","Total","PJ","2020",4471.4
"FPS","CHN","Primary energy demand","Natural gas","","Total","PJ","2020",9816.9
"FPS","CSA","Primary energy demand","Natural gas","","Total","PJ","2020",6735.7
"FPS","EEU","Primary energy demand","Natural gas","","Total","PJ","2020",2436.3
"FPS","EURA","Primary energy demand","Natural gas","","Total","PJ","2020",5982
"FPS","GCC","Primary energy demand","Natural gas","","Total","PJ","2020",9396
"FPS","IND","Primary energy demand","Natural gas","","Total","PJ","2020",2222.2
"FPS","IDN","Primary energy demand","Natural gas","","Total","PJ","2020",1604.1
"FPS","JPN","Primary energy demand","Natural gas","","Total","PJ","2020",4071.5
"FPS","MENA","Primary energy demand","Natural gas","","Total","PJ","2020",14237.4
"FPS","RUS","Primary energy demand","Natural gas","","Total","PJ","2020",15292.4
"FPS","SA","Primary energy demand","Natural gas","","Total","PJ","2020",2492.9
"FPS","SAF","Primary energy demand","Natural gas","","Total","PJ","2020",167.3
"FPS","SEAO","Primary energy demand","Natural gas","","Total","PJ","2020",5047.3
"FPS","KOR","Primary energy demand","Natural gas","","Total","PJ","2020",2018.3
"FPS","SSA","Primary energy demand","Natural gas","","Total","PJ","2020",1065.3
"FPS","GBR","Primary energy demand","Natural gas","","Total","PJ","2020",2803
"FPS","USA","Primary energy demand","Natural gas","","Total","PJ","2020",30932.6
"FPS","WEU","Primary energy demand","Natural gas","","Total","PJ","2020",12022.1
"FPS","WORLD","Primary energy demand","Natural gas","","Total","PJ","2020",135465.7
"FPS","AUS","Primary energy demand","Coal","","Total","PJ","2020",1540.4
"FPS","BRA","Primary energy demand","Coal","","Total","PJ","2020",578.4
"FPS","CAN","Primary energy demand","Coal","","Total","PJ","2020",474
"FPS","CHN","Primary energy demand","Coal","","Total","PJ","2020",83084.7
"FPS","CSA","Primary energy demand","Coal","","Total","PJ","2020",922.8
"FPS","EEU","Primary energy demand","Coal","","Total","PJ","2020",3190.2
"FPS","EURA","Primary energy demand","Coal","","Total","PJ","2020",3227.7
"FPS","GCC","Primary energy demand","Coal","","Total","PJ","2020",80.5
"FPS","IND","Primary energy demand","Coal","","Total","PJ","2020",17022.5
"FPS","IDN","Primary energy demand","Coal","","Total","PJ","2020",2546.5
"FPS","JPN","Primary energy demand","Coal","","Total","PJ","2020",4239.8
"FPS","MENA","Primary energy demand","Coal","","Total","PJ","2020",2370.9
"FPS","RUS","Primary energy demand","Coal","","Total","PJ","2020",4661.7
"FPS","SA","Primary energy demand","Coal","","Total","PJ","2020",860.7
"FPS","SAF","Primary energy demand","Coal","","Total","PJ","2020",3800.7
"FPS","SEAO","Primary energy demand","Coal","","Total","PJ","2020",6032.4
"FPS","KOR","Primary energy demand","Coal","","Total","PJ","2020",2648.8
"FPS","SSA","Primary energy demand","Coal","","Total","PJ","2020",249.4
"FPS","GBR","Primary energy demand","Coal","","Total","PJ","2020",224.8
"FPS","USA","Primary energy demand","Coal","","Total","PJ","2020",9167.5
"FPS","WEU","Primary energy demand","Coal","","Total","PJ","2020",3408.9
"FPS","WORLD","Primary energy demand","Coal","","Total","PJ","2020",150333.5
"FPS","AUS","Primary energy demand","Biomass","","Total","PJ","2020",330.5
"FPS","BRA","Primary energy demand","Biomass","","Total","PJ","2020",4831.2
"FPS","CAN","Primary energy demand","Biomass","","Total","PJ","2020",819.8
"FPS","CHN","Primary energy demand","Biomass","","Total","PJ","2020",6398.6
"FPS","CSA","Primary energy demand","Biomass","","Total","PJ","2020",2591.6
"FPS","EEU","Primary energy demand","Biomass","","Total","PJ","2020",1841.8
"FPS","EURA","Primary energy demand","Biomass","","Total","PJ","2020",417.6
"FPS","GCC","Primary energy demand","Biomass","","Total","PJ","2020",0.5
"FPS","IND","Primary energy demand","Biomass","","Total","PJ","2020",8751.7
"FPS","IDN","Primary energy demand","Biomass","","Total","PJ","2020",1760.6
"FPS","JPN","Primary energy demand","Biomass","","Total","PJ","2020",922.1
"FPS","MENA","Primary energy demand","Biomass","","Total","PJ","2020",1169.2
"FPS","RUS","Primary energy demand","Biomass","","Total","PJ","2020",436.1
"FPS","SA","Primary energy demand","Biomass","","Total","PJ","2020",2678.9
"FPS","SAF","Primary energy demand","Biomass","","Total","PJ","2020",493.7
"FPS","SEAO","Primary energy demand","Biomass","","Total","PJ","2020",3223.4
"FPS","KOR","Primary energy demand","Biomass","","Total","PJ","2020",403.8
"FPS","SSA","Primary energy demand","Biomass","","Total","PJ","2020",15094.3
"FPS","GBR","Primary energy demand","Biomass","","Total","PJ","2020",921.9
"FPS","USA","Primary energy demand","Biomass","","Total","PJ","2020",6569.7
"FPS","WEU","Primary energy demand","Biomass","","Total","PJ","2020",7220.6
"FPS","WORLD","Primary energy demand","Biomass","","Total","PJ","2020",66877.4
"FPS","AUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1090.9
"FPS","BRA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",2477.8
"FPS","CAN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1695.9
"FPS","CHN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",17596.7
"FPS","CSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",4319.4
"FPS","EEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",2485.9
"FPS","EURA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1576.8
"FPS","GCC","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",653.8
"FPS","IND","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",5702
"FPS","IDN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",833
"FPS","JPN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",4114.2
"FPS","MENA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",3525.7
"FPS","RUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",2140.5
"FPS","SA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",605.4
"FPS","SAF","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",542.1
"FPS","SEAO","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1525.8
"FPS","KOR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1349.6
"FPS","SSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",2800.5
"FPS","GBR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",1957.5
"FPS","USA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",13079
"FPS","WEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",9369.9
"FPS","WORLD","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2021",79442.6
"FPS","AUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",17
"FPS","BRA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",22.6
"FPS","CAN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",47.7
"FPS","CHN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",642.1
"FPS","CSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",41.2
"FPS","EEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",45.4
"FPS","EURA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",49.4
"FPS","GCC","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",18.7
"FPS","IND","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",30.4
"FPS","IDN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",4.7
"FPS","JPN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",102.6
"FPS","MENA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",109.4
"FPS","RUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",61.3
"FPS","SA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",21.9
"FPS","SAF","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",4.8
"FPS","SEAO","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",24.4
"FPS","KOR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",22.2
"FPS","SSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",31.1
"FPS","GBR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",81.4
"FPS","USA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",337.6
"FPS","WEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",315.3
"FPS","WORLD","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2021",2031.1
"FPS","AUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",26.8
"FPS","BRA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",4.2
"FPS","CAN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",81
"FPS","CHN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",3334.3
"FPS","CSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",15.6
"FPS","EEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",42.5
"FPS","EURA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",2.3
"FPS","GCC","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",0.9
"FPS","IND","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",24.3
"FPS","IDN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",1.1
"FPS","JPN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",24.3
"FPS","MENA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",103.4
"FPS","RUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",2.9
"FPS","SA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",1
"FPS","SAF","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",0.4
"FPS","SEAO","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",39.1
"FPS","KOR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",68
"FPS","SSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",3.7
"FPS","GBR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",270.4
"FPS","USA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",463.8
"FPS","WEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",2179.5
"FPS","WORLD","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2021",6689.5
"FPS","AUS","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2021",0
"FPS","BRA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2021",0
