scenario;year;region;technology;levelized_cost
baseline;2049;Europe;DRI-EAF+CCUS;585.4
baseline;2049;Europe;DRI-EAF_100% green H2;575.9
baseline;2049;Europe;DRI-EAF_50% bio-CH4;511
baseline;2049;Europe;DRI-EAF_50% green H2;489.9
baseline;2049;Europe;DRI-Melt-BOF;425.8
baseline;2049;Europe;DRI-Melt-BOF+CCUS;521
baseline;2049;Europe;DRI-Melt-BOF_100% zero-C H2;557.7
baseline;2049;Europe;EAF;402
baseline;2049;Europe;Electrolyzer-EAF;613.4
baseline;2049;Europe;Electrowinning-EAF;590.7
baseline;2049;Europe;Smelting Reduction;402.3
baseline;2049;Europe;Smelting Reduction+CCUS;476.5
baseline;2049;India;Avg BF-BOF;443
baseline;2049;India;BAT BF-BOF;472.7
baseline;2049;India;BAT BF-BOF+BECCUS;830.3
baseline;2049;India;BAT BF-BOF+CCU;701.9
baseline;2049;India;BAT BF-BOF+CCUS;751.9
baseline;2049;India;BAT BF-BOF_H2 PCI;478.7
baseline;2049;India;BAT BF-BOF_bio PCI;526.1
baseline;2049;India;DRI-EAF;476.1
baseline;2049;India;DRI-EAF+CCUS;622
baseline;2049;India;DRI-EAF_100% green H2;534.8
baseline;2049;India;DRI-EAF_50% bio-CH4;525.5
baseline;2049;India;DRI-EAF_50% green H2;478
baseline;2049;India;DRI-Melt-BOF;426.1
baseline;2049;India;DRI-Melt-BOF+CCUS;556
baseline;2049;India;DRI-Melt-BOF_100% zero-C H2;517.3
baseline;2049;India;EAF;402.9
baseline;2049;India;Electrolyzer-EAF;620.6
baseline;2049;India;Electrowinning-EAF;597.2
baseline;2049;India;Smelting Reduction;403.1
baseline;2049;India;Smelting Reduction+CCUS;525
baseline;2049;Japan, South Korea, and Taiwan;Avg BF-BOF;440.8
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF;471
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF+BECCUS;816.7
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF+CCU;742.2
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF+CCUS;735.3
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF_H2 PCI;481.5
baseline;2049;Japan, South Korea, and Taiwan;BAT BF-BOF_bio PCI;529.2
baseline;2049;Japan, South Korea, and Taiwan;DRI-EAF;482.7
baseline;2049;Japan, South Korea, and Taiwan;DRI-EAF+CCUS;620.9
baseline;2049;Japan, South Korea, and Taiwan;DRI-EAF_100% green H2;555.4
baseline;2049;Japan, South Korea, and Taiwan;DRI-EAF_50% bio-CH4;534.6
baseline;2049;Japan, South Korea, and Taiwan;DRI-EAF_50% green H2;488
baseline;2049;Japan, South Korea, and Taiwan;DRI-Melt-BOF;430.8
baseline;2049;Japan, South Korea, and Taiwan;DRI-Melt-BOF+CCUS;552.4
baseline;2049;Japan, South Korea, and Taiwan;DRI-Melt-BOF_100% zero-C H2;538.1
baseline;2049;Japan, South Korea, and Taiwan;EAF;405.6
baseline;2049;Japan, South Korea, and Taiwan;Electrolyzer-EAF;633.9
baseline;2049;Japan, South Korea, and Taiwan;Electrowinning-EAF;609.2
baseline;2049;Japan, South Korea, and Taiwan;Smelting Reduction;408.7
baseline;2049;Japan, South Korea, and Taiwan;Smelting Reduction+CCUS;517.5
baseline;2049;Middle East;Avg BF-BOF;440.4
baseline;2049;Middle East;BAT BF-BOF;470.7
baseline;2049;Middle East;BAT BF-BOF+BECCUS;780.7
baseline;2049;Middle East;BAT BF-BOF+CCU;712.6
baseline;2049;Middle East;BAT BF-BOF+CCUS;698.9
baseline;2049;Middle East;BAT BF-BOF_H2 PCI;476.6
baseline;2049;Middle East;BAT BF-BOF_bio PCI;532.1
baseline;2049;Middle East;DRI-EAF;453.8
baseline;2049;Middle East;DRI-EAF+CCUS;572.6
baseline;2049;Middle East;DRI-EAF_100% green H2;546.4
baseline;2049;Middle East;DRI-EAF_50% bio-CH4;523.8
baseline;2049;Middle East;DRI-EAF_50% green H2;461.3
baseline;2049;Middle East;DRI-Melt-BOF;403.7
baseline;2049;Middle East;DRI-Melt-BOF+CCUS;505.7
baseline;2049;Middle East;DRI-Melt-BOF_100% zero-C H2;529.1
baseline;2049;Middle East;EAF;404.5
baseline;2049;Middle East;Electrolyzer-EAF;646
baseline;2049;Middle East;Electrowinning-EAF;620.1
baseline;2049;Middle East;Smelting Reduction;407.1
baseline;2049;Middle East;Smelting Reduction+CCUS;487.1
baseline;2049;NAFTA;Avg BF-BOF;433.8
baseline;2049;NAFTA;BAT BF-BOF;466.7
baseline;2049;NAFTA;BAT BF-BOF+BECCUS;716.8
baseline;2049;NAFTA;BAT BF-BOF+CCU;704.5
baseline;2049;NAFTA;BAT BF-BOF+CCUS;644.6
baseline;2049;NAFTA;BAT BF-BOF_H2 PCI;476.4
baseline;2049;NAFTA;BAT BF-BOF_bio PCI;520.6
baseline;2049;NAFTA;DRI-EAF;439.9
baseline;2049;NAFTA;DRI-EAF+CCUS;530
baseline;2049;NAFTA;DRI-EAF_100% green H2;514.9
baseline;2049;NAFTA;DRI-EAF_50% bio-CH4;497.9
baseline;2049;NAFTA;DRI-EAF_50% green H2;449.6
baseline;2049;NAFTA;DRI-Melt-BOF;399.3
baseline;2049;NAFTA;DRI-Melt-BOF+CCUS;476.7
baseline;2049;NAFTA;DRI-Melt-BOF_100% zero-C H2;497.7
baseline;2049;NAFTA;EAF;389.6
baseline;2049;NAFTA;Electrolyzer-EAF;562.6
baseline;2049;NAFTA;Electrowinning-EAF;544.9
baseline;2049;NAFTA;Smelting Reduction;384
baseline;2049;NAFTA;Smelting Reduction+CCUS;439.1
baseline;2049;RoW;Avg BF-BOF;440.5
baseline;2049;RoW;BAT BF-BOF;470.8
baseline;2049;RoW;BAT BF-BOF+BECCUS;785.7
baseline;2049;RoW;BAT BF-BOF+CCU;706.6
baseline;2049;RoW;BAT BF-BOF+CCUS;707.9
baseline;2049;RoW;BAT BF-BOF_H2 PCI;476.8
baseline;2049;RoW;BAT BF-BOF_bio PCI;526.7
baseline;2049;RoW;DRI-EAF;479.7
baseline;2049;RoW;DRI-EAF+CCUS;603.2
baseline;2049;RoW;DRI-EAF_100% green H2;544.7
baseline;2049;RoW;DRI-EAF_50% bio-CH4;531.7
baseline;2049;RoW;DRI-EAF_50% green H2;481.6
baseline;2049;RoW;DRI-Melt-BOF;427.3
baseline;2049;RoW;DRI-Melt-BOF+CCUS;534.1
baseline;2049;RoW;DRI-Melt-BOF_100% zero-C H2;527.4
baseline;2049;RoW;EAF;406.7
baseline;2049;RoW;Electrolyzer-EAF;642.4
baseline;2049;RoW;Electrowinning-EAF;616.8
baseline;2049;RoW;Smelting Reduction;405.8
baseline;2049;RoW;Smelting Reduction+CCUS;492.8
baseline;2049;South and Central America;Avg BF-BOF;442.7
baseline;2049;South and Central America;BAT BF-BOF;472.5
baseline;2049;South and Central America;BAT BF-BOF+BECCUS;765.1
baseline;2049;South and Central America;BAT BF-BOF+CCU;737.4
baseline;2049;South and Central America;BAT BF-BOF+CCUS;690.6
baseline;2049;South and Central America;BAT BF-BOF_H2 PCI;482.6
baseline;2049;South and Central America;BAT BF-BOF_bio PCI;525.8
baseline;2049;South and Central America;DRI-EAF;476.7
baseline;2049;South and Central America;DRI-EAF+CCUS;590
baseline;2049;South and Central America;DRI-EAF_100% green H2;551
baseline;2049;South and Central America;DRI-EAF_50% bio-CH4;526
baseline;2049;South and Central America;DRI-EAF_50% green H2;482.9
baseline;2049;South and Central America;DRI-Melt-BOF;426.3
baseline;2049;South and Central America;DRI-Melt-BOF+CCUS;523.8
baseline;2049;South and Central America;DRI-Melt-BOF_100% zero-C H2;533.6
baseline;2049;South and Central America;EAF;403.5
baseline;2049;South and Central America;Electrolyzer-EAF;624.3
baseline;2049;South and Central America;Electrowinning-EAF;600.5
baseline;2049;South and Central America;Smelting Reduction;403.7
baseline;2049;South and Central America;Smelting Reduction+CCUS;479.8
baseline;2049;Southeast Asia;Avg BF-BOF;440.2
baseline;2049;Southeast Asia;BAT BF-BOF;470.5
baseline;2049;Southeast Asia;BAT BF-BOF+BECCUS;778.1
baseline;2049;Southeast Asia;BAT BF-BOF+CCU;709.4
baseline;2049;Southeast Asia;BAT BF-BOF+CCUS;698.9
baseline;2049;Southeast Asia;BAT BF-BOF_H2 PCI;476.6
baseline;2049;Southeast Asia;BAT BF-BOF_bio PCI;528.9
baseline;2049;Southeast Asia;DRI-EAF;480.3
baseline;2049;Southeast Asia;DRI-EAF+CCUS;599.2
baseline;2049;Southeast Asia;DRI-EAF_100% green H2;546.4
baseline;2049;Southeast Asia;DRI-EAF_50% bio-CH4;534.8
baseline;2049;Southeast Asia;DRI-EAF_50% green H2;482.2
baseline;2049;Southeast Asia;DRI-Melt-BOF;427.5
baseline;2049;Southeast Asia;DRI-Melt-BOF+CCUS;529.5
baseline;2049;Southeast Asia;DRI-Melt-BOF_100% zero-C H2;529.1
baseline;2049;Southeast Asia;EAF;407.3
baseline;2049;Southeast Asia;Electrolyzer-EAF;646
baseline;2049;Southeast Asia;Electrowinning-EAF;620.1
baseline;2049;Southeast Asia;Smelting Reduction;406.4
baseline;2049;Southeast Asia;Smelting Reduction+CCUS;486.3
baseline;2050;Africa;Avg BF-BOF;440.2
baseline;2050;Africa;BAT BF-BOF;470.6
baseline;2050;Africa;BAT BF-BOF+BECCUS;845
baseline;2050;Africa;BAT BF-BOF+CCU;728.6
baseline;2050;Africa;BAT BF-BOF+CCUS;759.6
baseline;2050;Africa;BAT BF-BOF_H2 PCI;478.8
baseline;2050;Africa;BAT BF-BOF_bio PCI;531.7
baseline;2050;Africa;DRI-EAF;479.7
baseline;2050;Africa;DRI-EAF+CCUS;630.6
baseline;2050;Africa;DRI-EAF_100% green H2;552
baseline;2050;Africa;DRI-EAF_50% bio-CH4;537.1
baseline;2050;Africa;DRI-EAF_50% green H2;483.8
baseline;2050;Africa;DRI-Melt-BOF;427.3
baseline;2050;Africa;DRI-Melt-BOF+CCUS;561.6
baseline;2050;Africa;DRI-Melt-BOF_100% zero-C H2;534.7
baseline;2050;Africa;EAF;406.7
baseline;2050;Africa;Electrolyzer-EAF;642.1
baseline;2050;Africa;Electrowinning-EAF;616.3
baseline;2050;Africa;Smelting Reduction;405.8
baseline;2050;Africa;Smelting Reduction+CCUS;531.5
baseline;2050;CIS;Avg BF-BOF;441.3
baseline;2050;CIS;BAT BF-BOF;471.5
baseline;2050;CIS;BAT BF-BOF+BECCUS;765.1
baseline;2050;CIS;BAT BF-BOF+CCU;704.4
baseline;2050;CIS;BAT BF-BOF+CCUS;687.3
baseline;2050;CIS;BAT BF-BOF_H2 PCI;477.6
baseline;2050;CIS;BAT BF-BOF_bio PCI;529.1
baseline;2050;CIS;DRI-EAF;449.4
baseline;2050;CIS;DRI-EAF+CCUS;560.9
baseline;2050;CIS;DRI-EAF_100% green H2;534.2
baseline;2050;CIS;DRI-EAF_50% bio-CH4;514.9
baseline;2050;CIS;DRI-EAF_50% green H2;456.9
baseline;2050;CIS;DRI-Melt-BOF;402.3
baseline;2050;CIS;DRI-Melt-BOF+CCUS;498.7
baseline;2050;CIS;DRI-Melt-BOF_100% zero-C H2;516.8
baseline;2050;CIS;EAF;399.9
baseline;2050;CIS;Electrolyzer-EAF;619.3
baseline;2050;CIS;Electrowinning-EAF;595.7
baseline;2050;CIS;Smelting Reduction;402
baseline;2050;CIS;Smelting Reduction+CCUS;477.2
baseline;2050;China;Avg BF-BOF;437.3
baseline;2050;China;BAT BF-BOF;468.4
baseline;2050;China;BAT BF-BOF+BECCUS;777.4
baseline;2050;China;BAT BF-BOF+CCU;707.4
baseline;2050;China;BAT BF-BOF+CCUS;698.1
baseline;2050;China;BAT BF-BOF_H2 PCI;475
baseline;2050;China;BAT BF-BOF_bio PCI;527.1
baseline;2050;China;DRI-EAF;494.2
baseline;2050;China;DRI-EAF+CCUS;613.4
baseline;2050;China;DRI-EAF_100% green H2;547.8
baseline;2050;China;DRI-EAF_50% bio-CH4;541.8
baseline;2050;China;DRI-EAF_50% green H2;493.2
baseline;2050;China;DRI-Melt-BOF;439.5
baseline;2050;China;DRI-Melt-BOF+CCUS;542.2
baseline;2050;China;DRI-Melt-BOF_100% zero-C H2;530.8
baseline;2050;China;EAF;409.2
baseline;2050;China;Electrolyzer-EAF;649.4
baseline;2050;China;Electrowinning-EAF;622.8
baseline;2050;China;Smelting Reduction;411.1
baseline;2050;China;Smelting Reduction+CCUS;491.7
baseline;2050;Europe;Avg BF-BOF;456.7
baseline;2050;Europe;BAT BF-BOF;482.5
baseline;2050;Europe;BAT BF-BOF+BECCUS;754.2
baseline;2050;Europe;BAT BF-BOF+CCU;798.1
baseline;2050;Europe;BAT BF-BOF+CCUS;693.8
baseline;2050;Europe;BAT BF-BOF_H2 PCI;499.1
baseline;2050;Europe;BAT BF-BOF_bio PCI;518.9
baseline;2050;Europe;DRI-EAF;474.9
baseline;2050;Europe;DRI-EAF+CCUS;584.8
baseline;2050;Europe;DRI-EAF_100% green H2;575.9
baseline;2050;Europe;DRI-EAF_50% bio-CH4;510.7
baseline;2050;Europe;DRI-EAF_50% green H2;489.9
baseline;2050;Europe;DRI-Melt-BOF;425.8
baseline;2050;Europe;DRI-Melt-BOF+CCUS;520.8
baseline;2050;Europe;DRI-Melt-BOF_100% zero-C H2;557.7
baseline;2050;Europe;EAF;402
baseline;2050;Europe;Electrolyzer-EAF;613.1
baseline;2050;Europe;Electrowinning-EAF;590.1
baseline;2050;Europe;Smelting Reduction;401.9
baseline;2050;Europe;Smelting Reduction+CCUS;476.1
baseline;2050;India;Avg BF-BOF;442.2
baseline;2050;India;BAT BF-BOF;472.1
baseline;2050;India;BAT BF-BOF+BECCUS;827.7
baseline;2050;India;BAT BF-BOF+CCU;700.3
baseline;2050;India;BAT BF-BOF+CCUS;749.4
baseline;2050;India;BAT BF-BOF_H2 PCI;478.2
baseline;2050;India;BAT BF-BOF_bio PCI;525.6
baseline;2050;India;DRI-EAF;475.5
baseline;2050;India;DRI-EAF+CCUS;619.9
baseline;2050;India;DRI-EAF_100% green H2;533
baseline;2050;India;DRI-EAF_50% bio-CH4;524.6
baseline;2050;India;DRI-EAF_50% green H2;477.4
baseline;2050;India;DRI-Melt-BOF;425.9
baseline;2050;India;DRI-Melt-BOF+CCUS;555
baseline;2050;India;DRI-Melt-BOF_100% zero-C H2;515.6
baseline;2050;India;EAF;402.2
baseline;2050;India;Electrolyzer-EAF;616.7
baseline;2050;India;Electrowinning-EAF;593.4
baseline;2050;India;Smelting Reduction;401.6
baseline;2050;India;Smelting Reduction+CCUS;522.9
baseline;2050;Japan, South Korea, and Taiwan;Avg BF-BOF;440.8
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF;471
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF+BECCUS;814.4
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF+CCU;740.9
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF+CCUS;733.3
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF_H2 PCI;481.5
baseline;2050;Japan, South Korea, and Taiwan;BAT BF-BOF_bio PCI;529
baseline;2050;Japan, South Korea, and Taiwan;DRI-EAF;482.1
baseline;2050;Japan, South Korea, and Taiwan;DRI-EAF+CCUS;618.7
baseline;2050;Japan, South Korea, and Taiwan;DRI-EAF_100% green H2;553.7
baseline;2050;Japan, South Korea, and Taiwan;DRI-EAF_50% bio-CH4;533.7
baseline;2050;Japan, South Korea, and Taiwan;DRI-EAF_50% green H2;487.4
baseline;2050;Japan, South Korea, and Taiwan;DRI-Melt-BOF;430.6
baseline;2050;Japan, South Korea, and Taiwan;DRI-Melt-BOF+CCUS;551.3
baseline;2050;Japan, South Korea, and Taiwan;DRI-Melt-BOF_100% zero-C H2;536.4
baseline;2050;Japan, South Korea, and Taiwan;EAF;405
baseline;2050;Japan, South Korea, and Taiwan;Electrolyzer-EAF;630
baseline;2050;Japan, South Korea, and Taiwan;Electrowinning-EAF;605.4
baseline;2050;Japan, South Korea, and Taiwan;Smelting Reduction;407.6
baseline;2050;Japan, South Korea, and Taiwan;Smelting Reduction+CCUS;515.7
baseline;2050;Middle East;Avg BF-BOF;439.6
baseline;2050;Middle East;BAT BF-BOF;470.1
baseline;2050;Middle East;BAT BF-BOF+BECCUS;777.8
baseline;2050;Middle East;BAT BF-BOF+CCU;710.6
baseline;2050;Middle East;BAT BF-BOF+CCUS;696.4
baseline;2050;Middle East;BAT BF-BOF_H2 PCI;476.2
baseline;2050;Middle East;BAT BF-BOF_bio PCI;531.3
baseline;2050;Middle East;DRI-EAF;453.2
baseline;2050;Middle East;DRI-EAF+CCUS;570.5
baseline;2050;Middle East;DRI-EAF_100% green H2;544.7
baseline;2050;Middle East;DRI-EAF_50% bio-CH4;522.5
baseline;2050;Middle East;DRI-EAF_50% green H2;460.7
baseline;2050;Middle East;DRI-Melt-BOF;403.5
baseline;2050;Middle East;DRI-Melt-BOF+CCUS;504.6
baseline;2050;Middle East;DRI-Melt-BOF_100% zero-C H2;527.4
baseline;2050;Middle East;EAF;403.8
baseline;2050;Middle East;Electrolyzer-EAF;642.1
baseline;2050;Middle East;Electrowinning-EAF;616.3
baseline;2050;Middle East;Smelting Reduction;405.7
baseline;2050;Middle East;Smelting Reduction+CCUS;485
baseline;2050;NAFTA;Avg BF-BOF;433.8
baseline;2050;NAFTA;BAT BF-BOF;466.7
baseline;2050;NAFTA;BAT BF-BOF+BECCUS;716.1
baseline;2050;NAFTA;BAT BF-BOF+CCU;703.8
baseline;2050;NAFTA;BAT BF-BOF+CCUS;644.3
baseline;2050;NAFTA;BAT BF-BOF_H2 PCI;476.4
baseline;2050;NAFTA;BAT BF-BOF_bio PCI;520.4
baseline;2050;NAFTA;DRI-EAF;439.9
baseline;2050;NAFTA;DRI-EAF+CCUS;529.4
baseline;2050;NAFTA;DRI-EAF_100% green H2;514.9
baseline;2050;NAFTA;DRI-EAF_50% bio-CH4;497.6
baseline;2050;NAFTA;DRI-EAF_50% green H2;449.6
baseline;2050;NAFTA;DRI-Melt-BOF;399.3
baseline;2050;NAFTA;DRI-Melt-BOF+CCUS;476.5
baseline;2050;NAFTA;DRI-Melt-BOF_100% zero-C H2;497.7
baseline;2050;NAFTA;EAF;389.6
baseline;2050;NAFTA;Electrolyzer-EAF;562.3
baseline;2050;NAFTA;Electrowinning-EAF;544.3
baseline;2050;NAFTA;Smelting Reduction;383.6
baseline;2050;NAFTA;Smelting Reduction+CCUS;438.7
baseline;2050;RoW;Avg BF-BOF;441.9
baseline;2050;RoW;BAT BF-BOF;471.9
baseline;2050;RoW;BAT BF-BOF+BECCUS;777.3
baseline;2050;RoW;BAT BF-BOF+CCU;703.7
baseline;2050;RoW;BAT BF-BOF+CCUS;700.3
baseline;2050;RoW;BAT BF-BOF_H2 PCI;477.9
baseline;2050;RoW;BAT BF-BOF_bio PCI;527.5
baseline;2050;RoW;DRI-EAF;476.7
baseline;2050;RoW;DRI-EAF+CCUS;595
baseline;2050;RoW;DRI-EAF_100% green H2;536.4
baseline;2050;RoW;DRI-EAF_50% bio-CH4;528.3
baseline;2050;RoW;DRI-EAF_50% green H2;478.6
baseline;2050;RoW;DRI-Melt-BOF;426.3
baseline;2050;RoW;DRI-Melt-BOF+CCUS;529.2
baseline;2050;RoW;DRI-Melt-BOF_100% zero-C H2;519
baseline;2050;RoW;EAF;403.5
baseline;2050;RoW;Electrolyzer-EAF;624
baseline;2050;RoW;Electrowinning-EAF;599.9
baseline;2050;RoW;Smelting Reduction;402.4
baseline;2050;RoW;Smelting Reduction+CCUS;486.2
baseline;2050;South and Central America;Avg BF-BOF;441.6
baseline;2050;South and Central America;BAT BF-BOF;471.7
baseline;2050;South and Central America;BAT BF-BOF+BECCUS;763.8
baseline;2050;South and Central America;BAT BF-BOF+CCU;736
baseline;2050;South and Central America;BAT BF-BOF+CCUS;689.6
baseline;2050;South and Central America;BAT BF-BOF_H2 PCI;482
baseline;2050;South and Central America;BAT BF-BOF_bio PCI;524.8
baseline;2050;South and Central America;DRI-EAF;476.7
baseline;2050;South and Central America;DRI-EAF+CCUS;589.4
baseline;2050;South and Central America;DRI-EAF_100% green H2;551
baseline;2050;South and Central America;DRI-EAF_50% bio-CH4;525.5
baseline;2050;South and Central America;DRI-EAF_50% green H2;482.9
baseline;2050;South and Central America;DRI-Melt-BOF;426.3
baseline;2050;South and Central America;DRI-Melt-BOF+CCUS;523.7
baseline;2050;South and Central America;DRI-Melt-BOF_100% zero-C H2;533.6
baseline;2050;South and Central America;EAF;403.5
baseline;2050;South and Central America;Electrolyzer-EAF;624
baseline;2050;South and Central America;Electrowinning-EAF;599.9
baseline;2050;South and Central America;Smelting Reduction;402.8
baseline;2050;South and Central America;Smelting Reduction+CCUS;478.9
baseline;2050;Southeast Asia;Avg BF-BOF;440.5
baseline;2050;Southeast Asia;BAT BF-BOF;470.8
baseline;2050;Southeast Asia;BAT BF-BOF+BECCUS;775.8
baseline;2050;Southeast Asia;BAT BF-BOF+CCU;708.1
baseline;2050;Southeast Asia;BAT BF-BOF+CCUS;697.1
baseline;2050;Southeast Asia;BAT BF-BOF_H2 PCI;476.8
baseline;2050;Southeast Asia;BAT BF-BOF_bio PCI;528.8
baseline;2050;Southeast Asia;DRI-EAF;479.7
baseline;2050;Southeast Asia;DRI-EAF+CCUS;597
baseline;2050;Southeast Asia;DRI-EAF_100% green H2;544.7
baseline;2050;Southeast Asia;DRI-EAF_50% bio-CH4;533.8
baseline;2050;Southeast Asia;DRI-EAF_50% green H2;481.6
baseline;2050;Southeast Asia;DRI-Melt-BOF;427.3
baseline;2050;Southeast Asia;DRI-Melt-BOF+CCUS;528.4
baseline;2050;Southeast Asia;DRI-Melt-BOF_100% zero-C H2;527.4
baseline;2050;Southeast Asia;EAF;406.7
baseline;2050;Southeast Asia;Electrolyzer-EAF;642.1
baseline;2050;Southeast Asia;Electrowinning-EAF;616.3
baseline;2050;Southeast Asia;Smelting Reduction;405.4
baseline;2050;Southeast Asia;Smelting Reduction+CCUS;484.7
carbon_cost;2020;Africa;Avg BF-BOF;460.6
carbon_cost;2020;Africa;BAT BF-BOF;484.7
carbon_cost;2020;Africa;BAT BF-BOF+BECCUS;902.7
carbon_cost;2020;Africa;BAT BF-BOF+CCU;1162.3
carbon_cost;2020;Africa;BAT BF-BOF+CCUS;799.3
carbon_cost;2020;Africa;BAT BF-BOF_H2 PCI;535.9
carbon_cost;2020;Africa;BAT BF-BOF_bio PCI;562
carbon_cost;2020;Africa;DRI-EAF;500.8
carbon_cost;2020;Africa;DRI-EAF+CCUS;679.2
carbon_cost;2020;Africa;DRI-EAF_100% green H2;735.3
carbon_cost;2020;Africa;DRI-EAF_50% bio-CH4;577.3
carbon_cost;2020;Africa;DRI-EAF_50% green H2;550.3
carbon_cost;2020;Africa;DRI-Melt-BOF;441.6
carbon_cost;2020;Africa;DRI-Melt-BOF+CCUS;588.5
carbon_cost;2020;Africa;DRI-Melt-BOF_100% zero-C H2;717.2
carbon_cost;2020;Africa;EAF;416.9
carbon_cost;2020;Africa;Electrolyzer-EAF;697.3
carbon_cost;2020;Africa;Electrowinning-EAF;674.4
carbon_cost;2020;Africa;Smelting Reduction;464.2
carbon_cost;2020;Africa;Smelting Reduction+CCUS;598.1
carbon_cost;2020;CIS;Avg BF-BOF;463.3
carbon_cost;2020;CIS;BAT BF-BOF;487
carbon_cost;2020;CIS;BAT BF-BOF+BECCUS;801.2
carbon_cost;2020;CIS;BAT BF-BOF+CCU;1069.3
carbon_cost;2020;CIS;BAT BF-BOF+CCUS;717.1
carbon_cost;2020;CIS;BAT BF-BOF_H2 PCI;529.8
carbon_cost;2020;CIS;BAT BF-BOF_bio PCI;547.6
carbon_cost;2020;CIS;DRI-EAF;453.2
carbon_cost;2020;CIS;DRI-EAF+CCUS;586
carbon_cost;2020;CIS;DRI-EAF_100% green H2;684.5
carbon_cost;2020;CIS;DRI-EAF_50% bio-CH4;529.8
carbon_cost;2020;CIS;DRI-EAF_50% green H2;502.3
carbon_cost;2020;CIS;DRI-Melt-BOF;403.5
carbon_cost;2020;CIS;DRI-Melt-BOF+CCUS;507.4
carbon_cost;2020;CIS;DRI-Melt-BOF_100% zero-C H2;666.1
carbon_cost;2020;CIS;EAF;404.5
carbon_cost;2020;CIS;Electrolyzer-EAF;650.2
carbon_cost;2020;CIS;Electrowinning-EAF;631.9
carbon_cost;2020;CIS;Smelting Reduction;456.2
carbon_cost;2020;CIS;Smelting Reduction+CCUS;535.5
carbon_cost;2020;China;Avg BF-BOF;463.5
carbon_cost;2020;China;BAT BF-BOF;486.7
carbon_cost;2020;China;BAT BF-BOF+BECCUS;817.8
carbon_cost;2020;China;BAT BF-BOF+CCU;916.9
carbon_cost;2020;China;BAT BF-BOF+CCUS;732.8
carbon_cost;2020;China;BAT BF-BOF_H2 PCI;510.6
carbon_cost;2020;China;BAT BF-BOF_bio PCI;547.4
carbon_cost;2020;China;DRI-EAF;512.3
carbon_cost;2020;China;DRI-EAF+CCUS;654.3
carbon_cost;2020;China;DRI-EAF_100% green H2;635.4
carbon_cost;2020;China;DRI-EAF_50% bio-CH4;565.1
carbon_cost;2020;China;DRI-EAF_50% green H2;530.4
carbon_cost;2020;China;DRI-Melt-BOF;452.9
carbon_cost;2020;China;DRI-Melt-BOF+CCUS;564.4
carbon_cost;2020;China;DRI-Melt-BOF_100% zero-C H2;617.3
carbon_cost;2020;China;EAF;416.4
carbon_cost;2020;China;Electrolyzer-EAF;686.5
carbon_cost;2020;China;Electrowinning-EAF;664.6
carbon_cost;2020;China;Smelting Reduction;471.4
carbon_cost;2020;China;Smelting Reduction+CCUS;557
carbon_cost;2020;Europe;Avg BF-BOF;459.4
carbon_cost;2020;Europe;BAT BF-BOF;484
carbon_cost;2020;Europe;BAT BF-BOF+BECCUS;804.7
carbon_cost;2020;Europe;BAT BF-BOF+CCU;1161.8
carbon_cost;2020;Europe;BAT BF-BOF+CCUS;734.8
carbon_cost;2020;Europe;BAT BF-BOF_H2 PCI;539.4
carbon_cost;2020;Europe;BAT BF-BOF_bio PCI;526.5
carbon_cost;2020;Europe;DRI-EAF;486.9
carbon_cost;2020;Europe;DRI-EAF+CCUS;630.9
carbon_cost;2020;Europe;DRI-EAF_100% green H2;748.3
carbon_cost;2020;Europe;DRI-EAF_50% bio-CH4;532.2
carbon_cost;2020;Europe;DRI-EAF_50% green H2;543.6
carbon_cost;2020;Europe;DRI-Melt-BOF;429.5
carbon_cost;2020;Europe;DRI-Melt-BOF+CCUS;542.5
carbon_cost;2020;Europe;DRI-Melt-BOF_100% zero-C H2;730.2
