scenario_geography,scenario,ald_sector,units,technology,year,direction,fair_share_perc
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2030,increasing,0.0451314741342857
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2031,increasing,0.0522660132210994
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2032,increasing,0.0594005523079131
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2033,increasing,0.0665350913947268
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2034,increasing,0.0736696304815404
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2035,increasing,0.0808041695683541
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2036,increasing,0.0879387086551678
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2037,increasing,0.0950732477419814
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2038,increasing,0.102207786828795
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2039,increasing,0.109342325915609
Eurasia,WEO2020_SPS,Power,GW,RenewablesCap,2040,increasing,0.116476865002422
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2021,declining,0
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2022,declining,-7.6200152400307e-4
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2023,declining,-0.00152400304800601
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2024,declining,-0.00228600457200909
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2025,declining,-0.00304800609601216
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2026,declining,-0.00381000762001524
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2027,declining,-0.00457200914401832
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2028,declining,-0.00533401066802125
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2029,declining,-0.00609601219202433
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2030,declining,-0.0068580137160274
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2031,declining,-0.00381000762001524
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2032,declining,-7.6200152400307e-4
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2033,declining,0.00228600457200923
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2034,declining,0.00533401066802139
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2035,declining,0.00838201676403356
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2036,declining,0.0200660401320804
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2037,declining,0.031750063500127
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2038,declining,0.0434340868681738
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2039,declining,0.0551181102362204
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2040,declining,0.0668021336042672
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2041,declining,0.0708661417322835
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2042,declining,0.0749301498602997
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2043,declining,0.078994157988316
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2044,declining,0.0830581661163322
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2045,declining,0.0871221742443485
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2046,declining,0.0871221742443485
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2047,declining,0.0871221742443485
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2048,declining,0.0871221742443485
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2049,declining,0.0871221742443485
Eurasia,WEO2021_APS,Coal,Mtce,Coal,2050,declining,0.0871221742443485
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2021,declining,0
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2021,declining,0
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2022,declining,0.0119504908237302
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2022,declining,0.00371747211895903
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2023,declining,0.0239009816474605
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2023,declining,0.00743494423791819
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2024,declining,0.0358514724711907
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2024,declining,0.0111524163568772
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2025,declining,0.047801963294921
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2025,declining,0.0148698884758364
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2026,declining,0.0597524541186513
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2026,declining,0.018587360594795502
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2027,declining,0.0717029449423815
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2027,declining,0.0223048327137546
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2028,declining,0.0836534357661118
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2028,declining,0.0260223048327137
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2029,declining,0.095603926589842
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2029,declining,0.0297397769516728
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2030,declining,0.107554417413572
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2030,declining,0.0334572490706319
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2031,declining,0.105633802816901
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2031,declining,0.0141263940520446
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2032,declining,0.103713188220231
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2032,declining,-0.00520446096654277
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2033,declining,0.101792573623559
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2033,declining,-0.0245353159851302
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2034,declining,0.0998719590268885
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2034,declining,-0.0438661710037176
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2035,declining,0.0979513444302176
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2035,declining,-0.0631970260223049
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2036,declining,0.0934699103713187
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2036,declining,-0.0780669144981413
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2037,declining,0.0889884763124199
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2037,declining,-0.0929368029739778
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2038,declining,0.0845070422535211
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2038,declining,-0.107806691449814
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2039,declining,0.0800256081946223
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2039,declining,-0.122676579925651
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2040,declining,0.0755441741357234
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2040,declining,-0.137546468401487
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2041,declining,0.0742637644046094
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2041,declining,-0.152416356877323
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2042,declining,0.0729833546734955
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2042,declining,-0.16728624535316
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2043,declining,0.0717029449423815
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2043,declining,-0.182156133828996
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2044,declining,0.0704225352112676
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2044,declining,-0.197026022304833
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2045,declining,0.0691421254801536
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2045,declining,-0.211895910780669
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2046,declining,0.0665813060179257
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2046,declining,-0.217843866171004
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2047,declining,0.0640204865556978
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2047,declining,-0.223791821561338
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2048,declining,0.0614596670934698
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2048,declining,-0.229739776951673
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2049,declining,0.0588988476312419
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2049,declining,-0.235687732342008
Eurasia,WEO2021_APS,Oil&Gas,bcm,Gas,2050,declining,0.056338028169014
Eurasia,WEO2021_APS,Oil&Gas,mb/d,Oil,2050,declining,-0.241635687732342
Eurasia,WEO2021_APS,Power,GW,CoalCap,2021,declining,0
Eurasia,WEO2021_APS,Power,GW,GasCap,2021,declining,0
Eurasia,WEO2021_APS,Power,GW,HydroCap,2021,increasing,0
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2021,increasing,0
Eurasia,WEO2021_APS,Power,GW,OilCap,2021,declining,0
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2021,increasing,0
Eurasia,WEO2021_APS,Power,GW,CoalCap,2022,declining,-0.0191586322348637
Eurasia,WEO2021_APS,Power,GW,GasCap,2022,declining,0.0230878449286992
Eurasia,WEO2021_APS,Power,GW,HydroCap,2022,increasing,0.00161038931161609
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2022,increasing,5.7226334466356e-4
Eurasia,WEO2021_APS,Power,GW,OilCap,2022,declining,-0.0767577891846722
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2022,increasing,0.00912170517222539
Eurasia,WEO2021_APS,Power,GW,CoalCap,2023,declining,-0.0383172644697274
Eurasia,WEO2021_APS,Power,GW,GasCap,2023,declining,0.0461756898573985
Eurasia,WEO2021_APS,Power,GW,HydroCap,2023,increasing,0.00322077862323214
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2023,increasing,0.00114452668932714
Eurasia,WEO2021_APS,Power,GW,OilCap,2023,declining,-0.153515578369345
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2023,increasing,0.0182434103444508
Eurasia,WEO2021_APS,Power,GW,CoalCap,2024,declining,-0.0574758967045912
Eurasia,WEO2021_APS,Power,GW,GasCap,2024,declining,0.0692635347860979
Eurasia,WEO2021_APS,Power,GW,HydroCap,2024,increasing,0.00483116793484823
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2024,increasing,0.00171679003399071
Eurasia,WEO2021_APS,Power,GW,OilCap,2024,declining,-0.230273367554017
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2024,increasing,0.0273651155166762
Eurasia,WEO2021_APS,Power,GW,CoalCap,2025,declining,-0.0766345289394549
Eurasia,WEO2021_APS,Power,GW,GasCap,2025,declining,0.0923513797147971
Eurasia,WEO2021_APS,Power,GW,HydroCap,2025,increasing,0.00644155724646432
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2025,increasing,0.00228905337865429
Eurasia,WEO2021_APS,Power,GW,OilCap,2025,declining,-0.307031156738689
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2025,increasing,0.0364868206889015
Eurasia,WEO2021_APS,Power,GW,CoalCap,2026,declining,-0.0957931611743186
Eurasia,WEO2021_APS,Power,GW,GasCap,2026,declining,0.115439224643496
Eurasia,WEO2021_APS,Power,GW,HydroCap,2026,increasing,0.00805194655808041
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2026,increasing,0.00286131672331786
Eurasia,WEO2021_APS,Power,GW,OilCap,2026,declining,-0.383788945923361
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2026,increasing,0.0456085258611269
Eurasia,WEO2021_APS,Power,GW,CoalCap,2027,declining,-0.114951793409182
Eurasia,WEO2021_APS,Power,GW,GasCap,2027,declining,0.138527069572196
Eurasia,WEO2021_APS,Power,GW,HydroCap,2027,increasing,0.0096623358696965
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2027,increasing,0.00343358006798143
Eurasia,WEO2021_APS,Power,GW,OilCap,2027,declining,-0.460546735108034
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2027,increasing,0.0547302310333523
Eurasia,WEO2021_APS,Power,GW,CoalCap,2028,declining,-0.134110425644046
Eurasia,WEO2021_APS,Power,GW,GasCap,2028,declining,0.161614914500895
Eurasia,WEO2021_APS,Power,GW,HydroCap,2028,increasing,0.0112727251813125
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2028,increasing,0.004005843412645
Eurasia,WEO2021_APS,Power,GW,OilCap,2028,declining,-0.537304524292706
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2028,increasing,0.0638519362055777
Eurasia,WEO2021_APS,Power,GW,CoalCap,2029,declining,-0.15326905787891
Eurasia,WEO2021_APS,Power,GW,GasCap,2029,declining,0.184702759429594
Eurasia,WEO2021_APS,Power,GW,HydroCap,2029,increasing,0.0128831144929286
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2029,increasing,0.00457810675730859
Eurasia,WEO2021_APS,Power,GW,OilCap,2029,declining,-0.614062313477378
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2029,increasing,0.0729736413778031
Eurasia,WEO2021_APS,Power,GW,CoalCap,2030,declining,-0.172427690113774
Eurasia,WEO2021_APS,Power,GW,GasCap,2030,declining,0.207790604358294
Eurasia,WEO2021_APS,Power,GW,HydroCap,2030,increasing,0.0144935038045447
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2030,increasing,0.00515037010197215
Eurasia,WEO2021_APS,Power,GW,OilCap,2030,declining,-0.690820102662051
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2030,increasing,0.0820953465500285
Eurasia,WEO2021_APS,Power,GW,CoalCap,2031,declining,-0.179278916204235
Eurasia,WEO2021_APS,Power,GW,GasCap,2031,declining,0.213457620840793
Eurasia,WEO2021_APS,Power,GW,HydroCap,2031,increasing,0.0169320933335634
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2031,increasing,0.00674350524239235
Eurasia,WEO2021_APS,Power,GW,OilCap,2031,declining,-0.717321236719589
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2031,increasing,0.0926606507123097
Eurasia,WEO2021_APS,Power,GW,CoalCap,2032,declining,-0.186130142294696
Eurasia,WEO2021_APS,Power,GW,GasCap,2032,declining,0.219124637323292
Eurasia,WEO2021_APS,Power,GW,HydroCap,2032,increasing,0.019370682862582
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2032,increasing,0.00833664038281254
Eurasia,WEO2021_APS,Power,GW,OilCap,2032,declining,-0.743822370777128
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2032,increasing,0.103225954874591
Eurasia,WEO2021_APS,Power,GW,CoalCap,2033,declining,-0.192981368385157
Eurasia,WEO2021_APS,Power,GW,GasCap,2033,declining,0.22479165380579
Eurasia,WEO2021_APS,Power,GW,HydroCap,2033,increasing,0.0218092723916006
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2033,increasing,0.00992977552323274
Eurasia,WEO2021_APS,Power,GW,OilCap,2033,declining,-0.770323504834666
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2033,increasing,0.113791259036872
Eurasia,WEO2021_APS,Power,GW,CoalCap,2034,declining,-0.199832594475618
Eurasia,WEO2021_APS,Power,GW,GasCap,2034,declining,0.230458670288289
Eurasia,WEO2021_APS,Power,GW,HydroCap,2034,increasing,0.0242478619206193
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2034,increasing,0.0115229106636529
Eurasia,WEO2021_APS,Power,GW,OilCap,2034,declining,-0.796824638892205
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2034,increasing,0.124356563199153
Eurasia,WEO2021_APS,Power,GW,CoalCap,2035,declining,-0.206683820566079
Eurasia,WEO2021_APS,Power,GW,GasCap,2035,declining,0.236125686770788
Eurasia,WEO2021_APS,Power,GW,HydroCap,2035,increasing,0.0266864514496379
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2035,increasing,0.0131160458040731
Eurasia,WEO2021_APS,Power,GW,OilCap,2035,declining,-0.823325772949743
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2035,increasing,0.134921867361435
Eurasia,WEO2021_APS,Power,GW,CoalCap,2036,declining,-0.213349040518337
Eurasia,WEO2021_APS,Power,GW,GasCap,2036,declining,0.249286993024261
Eurasia,WEO2021_APS,Power,GW,HydroCap,2036,increasing,0.0287051894795566
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2036,increasing,0.0133461014200183
Eurasia,WEO2021_APS,Power,GW,OilCap,2036,declining,-0.839321952966456
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2036,increasing,0.148460640359807
Eurasia,WEO2021_APS,Power,GW,CoalCap,2037,declining,-0.220014260470595
Eurasia,WEO2021_APS,Power,GW,GasCap,2037,declining,0.262448299277733
Eurasia,WEO2021_APS,Power,GW,HydroCap,2037,increasing,0.0307239275094754
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2037,increasing,0.0135761570359634
Eurasia,WEO2021_APS,Power,GW,OilCap,2037,declining,-0.855318132983168
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2037,increasing,0.161999413358179
Eurasia,WEO2021_APS,Power,GW,CoalCap,2038,declining,-0.226679480422854
Eurasia,WEO2021_APS,Power,GW,GasCap,2038,declining,0.275609605531206
Eurasia,WEO2021_APS,Power,GW,HydroCap,2038,increasing,0.0327426655393941
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2038,increasing,0.0138062126519086
Eurasia,WEO2021_APS,Power,GW,OilCap,2038,declining,-0.871314312999881
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2038,increasing,0.175538186356552
Eurasia,WEO2021_APS,Power,GW,CoalCap,2039,declining,-0.233344700375112
Eurasia,WEO2021_APS,Power,GW,GasCap,2039,declining,0.288770911784678
Eurasia,WEO2021_APS,Power,GW,HydroCap,2039,increasing,0.0347614035693129
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2039,increasing,0.0140362682678537
Eurasia,WEO2021_APS,Power,GW,OilCap,2039,declining,-0.887310493016593
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2039,increasing,0.189076959354924
Eurasia,WEO2021_APS,Power,GW,CoalCap,2040,declining,-0.240009920327371
Eurasia,WEO2021_APS,Power,GW,GasCap,2040,declining,0.30193221803815
Eurasia,WEO2021_APS,Power,GW,HydroCap,2040,increasing,0.0367801415992316
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2040,increasing,0.0142663238837989
Eurasia,WEO2021_APS,Power,GW,OilCap,2040,declining,-0.903306673033305
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2040,increasing,0.202615732353296
Eurasia,WEO2021_APS,Power,GW,CoalCap,2041,declining,-0.238397867129615
Eurasia,WEO2021_APS,Power,GW,GasCap,2041,declining,0.318402370516699
Eurasia,WEO2021_APS,Power,GW,HydroCap,2041,increasing,0.0383790281300504
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2041,increasing,0.0151290324435932
Eurasia,WEO2021_APS,Power,GW,OilCap,2041,declining,-0.906171660498985
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2041,increasing,0.218046712792818
Eurasia,WEO2021_APS,Power,GW,CoalCap,2042,declining,-0.23678581393186
Eurasia,WEO2021_APS,Power,GW,GasCap,2042,declining,0.334872522995247
Eurasia,WEO2021_APS,Power,GW,HydroCap,2042,increasing,0.0399779146608692
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2042,increasing,0.0159917410033876
Eurasia,WEO2021_APS,Power,GW,OilCap,2042,declining,-0.909036647964665
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2042,increasing,0.233477693232339
Eurasia,WEO2021_APS,Power,GW,CoalCap,2043,declining,-0.235173760734104
Eurasia,WEO2021_APS,Power,GW,GasCap,2043,declining,0.351342675473795
Eurasia,WEO2021_APS,Power,GW,HydroCap,2043,increasing,0.0415768011916881
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2043,increasing,0.0168544495631819
Eurasia,WEO2021_APS,Power,GW,OilCap,2043,declining,-0.911901635430345
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2043,increasing,0.24890867367186
Eurasia,WEO2021_APS,Power,GW,CoalCap,2044,declining,-0.233561707536349
Eurasia,WEO2021_APS,Power,GW,GasCap,2044,declining,0.367812827952343
Eurasia,WEO2021_APS,Power,GW,HydroCap,2044,increasing,0.0431756877225069
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2044,increasing,0.0177171581229762
Eurasia,WEO2021_APS,Power,GW,OilCap,2044,declining,-0.914766622896025
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2044,increasing,0.264339654111381
Eurasia,WEO2021_APS,Power,GW,CoalCap,2045,declining,-0.231949654338593
Eurasia,WEO2021_APS,Power,GW,GasCap,2045,declining,0.384282980430891
Eurasia,WEO2021_APS,Power,GW,HydroCap,2045,increasing,0.0447745742533257
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2045,increasing,0.0185798666827705
Eurasia,WEO2021_APS,Power,GW,OilCap,2045,declining,-0.917631610361705
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2045,increasing,0.279770634550903
Eurasia,WEO2021_APS,Power,GW,CoalCap,2046,declining,-0.229314567380724
Eurasia,WEO2021_APS,Power,GW,GasCap,2046,declining,0.394777455398481
Eurasia,WEO2021_APS,Power,GW,HydroCap,2046,increasing,0.0462181732433816
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2046,increasing,0.0194425752425649
Eurasia,WEO2021_APS,Power,GW,OilCap,2046,declining,-0.920496597827384
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2046,increasing,0.295063581620857
Eurasia,WEO2021_APS,Power,GW,CoalCap,2047,declining,-0.226679480422854
Eurasia,WEO2021_APS,Power,GW,GasCap,2047,declining,0.405271930366072
Eurasia,WEO2021_APS,Power,GW,HydroCap,2047,increasing,0.0476617722334374
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2047,increasing,0.0203052838023592
Eurasia,WEO2021_APS,Power,GW,OilCap,2047,declining,-0.923361585293064
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2047,increasing,0.310356528690811
Eurasia,WEO2021_APS,Power,GW,CoalCap,2048,declining,-0.224044393464984
Eurasia,WEO2021_APS,Power,GW,GasCap,2048,declining,0.415766405333662
Eurasia,WEO2021_APS,Power,GW,HydroCap,2048,increasing,0.0491053712234933
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2048,increasing,0.0211679923621535
Eurasia,WEO2021_APS,Power,GW,OilCap,2048,declining,-0.926226572758744
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2048,increasing,0.325649475760765
Eurasia,WEO2021_APS,Power,GW,CoalCap,2049,declining,-0.221409306507115
Eurasia,WEO2021_APS,Power,GW,GasCap,2049,declining,0.426260880301253
Eurasia,WEO2021_APS,Power,GW,HydroCap,2049,increasing,0.0505489702135491
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2049,increasing,0.0220307009219479
Eurasia,WEO2021_APS,Power,GW,OilCap,2049,declining,-0.929091560224424
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2049,increasing,0.340942422830719
Eurasia,WEO2021_APS,Power,GW,CoalCap,2050,declining,-0.218774219549245
Eurasia,WEO2021_APS,Power,GW,GasCap,2050,declining,0.436755355268844
Eurasia,WEO2021_APS,Power,GW,HydroCap,2050,increasing,0.051992569203605
Eurasia,WEO2021_APS,Power,GW,NuclearCap,2050,increasing,0.0228934094817422
Eurasia,WEO2021_APS,Power,GW,OilCap,2050,declining,-0.931956547690104
Eurasia,WEO2021_APS,Power,GW,RenewablesCap,2050,increasing,0.356235369900673
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2021,declining,0
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2022,declining,-0.0382081686429512
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2023,declining,-0.0764163372859025
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2024,declining,-0.114624505928854
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2025,declining,-0.152832674571805
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2026,declining,-0.191040843214756
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2027,declining,-0.229249011857708
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2028,declining,-0.267457180500659
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2029,declining,-0.30566534914361
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2030,declining,-0.343873517786561
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2031,declining,-0.370750988142292
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2032,declining,-0.397628458498024
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2033,declining,-0.424505928853755
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2034,declining,-0.451383399209486
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2035,declining,-0.478260869565217
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2036,declining,-0.502503293807642
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2037,declining,-0.526745718050066
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2038,declining,-0.55098814229249
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2039,declining,-0.575230566534914
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2040,declining,-0.599472990777339
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2041,declining,-0.602635046113307
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2042,declining,-0.605797101449275
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2043,declining,-0.608959156785244
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2044,declining,-0.612121212121212
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2045,declining,-0.615283267457181
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2046,declining,-0.623188405797101
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2047,declining,-0.631093544137022
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2048,declining,-0.638998682476943
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2049,declining,-0.646903820816864
Eurasia,WEO2021_SDS,Coal,Mtce,Coal,2050,declining,-0.654808959156785
Eurasia,WEO2021_SDS,Oil&Gas,bcm,Gas,2021,declining,0
Eurasia,WEO2021_SDS,Oil&Gas,mb/d,Oil,2021,declining,0
Eurasia,WEO2021_SDS,Oil&Gas,bcm,Gas,2022,declining,0.00856531049250535
Eurasia,WEO2021_SDS,Oil&Gas,mb/d,Oil,2022,declining,-0.0113207547169812
Eurasia,WEO2021_SDS,Oil&Gas,bcm,Gas,2023,declining,0.0171306209850107
Eurasia,WEO2021_SDS,Oil&Gas,mb/d,Oil,2023,declining,-0.0226415094339622
Eurasia,WEO2021_SDS,Oil&Gas,bcm,Gas,2024,declining,0.0256959314775161
Eurasia,WEO2021_SDS,Oil&Gas,mb/d,Oil,2024,declining,-0.0339622641509433
Eurasia,WEO2021_SDS,Oil&Gas,bcm,Gas,2025,declining,0.0342612419700214
Eurasia,WEO2021_SDS,Oil&Gas,mb/d,Oil,2025,declining,-0.0452830188679245
