Source,Scenario,ScenarioGeography,Sector,Technology,Sub_Technology,Indicator,Units,Year,AnnualvalIEAtech,refvalIEAtech,refvalIEAsec,techFSRatio,mktFSRatio,Direction,FairSharePerc
GECO2021,CurPol,US,Power,GasCap,NA,Capacity,MW,2040,569543.5626111112,524117.5,5033362.671875,0.08667152425002257,0.033965641235620986,declining,0.08667152425002257
GECO2021,CurPol,US,Power,HydroCap,NA,Capacity,MW,2040,213960.703125,105428.6953125,5033362.671875,1.0294351788268032,0.0811507541716659,increasing,0.0811507541716659
GECO2021,CurPol,US,Power,NuclearCap,NA,Capacity,MW,2040,68343.6484375,99177.3203125,5033362.671875,-0.3108943836942307,-0.023054726222891727,increasing,-0.023054726222891727
GECO2021,CurPol,US,Power,OilCap,NA,Capacity,MW,2040,21606.361328125,28069.564453125,5033362.671875,-0.2302566231760838,-0.0048326186765523934,declining,-0.2302566231760838
GECO2021,CurPol,US,Power,RenewablesCap,NA,Capacity,MW,2040,1007313.310664522,284170.4296875,5033362.671875,2.54475063352741,0.540703073203422,increasing,0.540703073203422
GECO2021,CurPol,US,Power,CoalCap,NA,Capacity,MW,2050,195351.7189852941,191019.984375,5033362.671875,0.022676866111507387,0.0032388927246620788,declining,0.022676866111507387
GECO2021,CurPol,US,Power,GasCap,NA,Capacity,MW,2050,452482.6563611111,524117.5,5033362.671875,-0.13667706886125516,-0.05356227810977316,declining,-0.13667706886125516
GECO2021,CurPol,US,Power,HydroCap,NA,Capacity,MW,2050,214401.671875,105428.6953125,5033362.671875,1.03361780433206,0.08148047208023401,increasing,0.08148047208023401
GECO2021,CurPol,US,Power,NuclearCap,NA,Capacity,MW,2050,64311.28906249999,99177.3203125,5033362.671875,-0.3515524632056993,-0.02606977229978509,increasing,-0.02606977229978509
GECO2021,CurPol,US,Power,OilCap,NA,Capacity,MW,2050,15131.78125,28069.564453125,5033362.671875,-0.46091855912942853,-0.009673744044770019,declining,-0.46091855912942853
GECO2021,CurPol,US,Power,RenewablesCap,NA,Capacity,MW,2050,1369541.218867647,284170.4296875,5033362.671875,3.8194360700151693,0.8115454590136201,increasing,0.8115454590136201
GECO2021,CurPol,Vietnam,Power,CoalCap,NA,Capacity,MW,2025,28308.462890625,28308.462890625,337932.93270411715,0,0,declining,0
GECO2021,CurPol,Vietnam,Power,GasCap,NA,Capacity,MW,2025,20854.6953125,20854.6953125,337932.93270411715,0,0,declining,0
GECO2021,CurPol,Vietnam,Power,HydroCap,NA,Capacity,MW,2025,15017.138671875,15017.138671875,337932.93270411715,0,0,increasing,0
GECO2021,CurPol,Vietnam,Power,HydroCap,NA,Capacity,MW,2025,15017.138671875,15017.138671875,337932.93270411715,0,0,increasing,0
GECO2021,CurPol,Vietnam,Power,NuclearCap,NA,Capacity,MW,2025,2.6587303727865e-4,2.6587303727865e-4,337932.93270411715,0,0,increasing,0
GECO2021,CurPol,Vietnam,Power,OilCap,NA,Capacity,MW,2025,8811.8251953125,8811.8251953125,337932.93270411715,0,0,declining,0
GECO2021,CurPol,Vietnam,Power,RenewablesCap,NA,Capacity,MW,2025,7736.826171875,7736.826171875,337932.93270411715,0,0,increasing,0
GECO2021,CurPol,Vietnam,Power,CoalCap,NA,Capacity,MW,2030,49684.94164154411,28308.462890625,337932.93270411715,0.7551267913595698,0.22326216538485077,declining,0.7551267913595698
GECO2021,CurPol,Vietnam,Power,GasCap,NA,Capacity,MW,2030,38958.71104861111,20854.6953125,337932.93270411715,0.8681026246046294,0.18908360925588794,declining,0.8681026246046294
GECO2021,CurPol,Vietnam,Power,HydroCap,NA,Capacity,MW,2030,30794.623046875,15017.138671875,337932.93270411715,1.0506318626829372,0.16478463861765325,increasing,0.16478463861765325
GECO2021,CurPol,Vietnam,Power,NuclearCap,NA,Capacity,MW,2030,2.64472735580057e-4,2.6587303727865e-4,337932.93270411715,-0.00526680596470342,-1.4625158477352947e-11,increasing,-1.4625158477352947e-11
GECO2021,CurPol,Vietnam,Power,OilCap,NA,Capacity,MW,2030,13070.2734375,8811.8251953125,337932.93270411715,0.4832651746715091,0.044476472800236755,declining,0.4832651746715091
GECO2021,CurPol,Vietnam,Power,RenewablesCap,NA,Capacity,MW,2030,16261.564550439938,7736.826171875,337932.93270411715,1.1018392024308579,0.08903484862566138,increasing,0.08903484862566138
GECO2021,CurPol,Vietnam,Power,CoalCap,NA,Capacity,MW,2040,74176.42992279411,28308.462890625,337932.93270411715,1.6202916848360334,0.4790583968822609,declining,1.6202916848360334
GECO2021,CurPol,Vietnam,Power,GasCap,NA,Capacity,MW,2040,65079.0782361111,20854.6953125,337932.93270411715,2.12059597423625,0.46189232611146036,declining,2.12059597423625
GECO2021,CurPol,Vietnam,Power,HydroCap,NA,Capacity,MW,2040,31953.103515625,15017.138671875,337932.93270411715,1.127775751013653,0.17688414579200773,increasing,0.17688414579200773
GECO2021,CurPol,Vietnam,Power,NuclearCap,NA,Capacity,MW,2040,2.6171372155658895e-4,2.6587303727865e-4,337932.93270411715,-0.015643992202571,-4.344110390897198e-11,increasing,-4.344110390897198e-11
GECO2021,CurPol,Vietnam,Power,OilCap,NA,Capacity,MW,2040,13926.7646484375,8811.8251953125,337932.93270411715,0.5804631094867747,0.05342191627645836,declining,0.5804631094867747
GECO2021,CurPol,Vietnam,Power,RenewablesCap,NA,Capacity,MW,2040,70952.40219968335,7736.826171875,337932.93270411715,8.170737538037281,0.6602418739995857,increasing,0.6602418739995857
GECO2021,CurPol,Vietnam,Power,CoalCap,NA,Capacity,MW,2050,84444.51586029411,28308.462890625,337932.93270411715,1.9830131076548085,0.5863012747891481,declining,1.9830131076548085
GECO2021,CurPol,Vietnam,Power,GasCap,NA,Capacity,MW,2050,73977.85167361112,20854.6953125,337932.93270411715,2.547299568038756,0.5548337057500514,declining,2.547299568038756
GECO2021,CurPol,Vietnam,Power,HydroCap,NA,Capacity,MW,2050,33442.34375,15017.138671875,337932.93270411715,1.2269451245484488,0.19243820422132268,increasing,0.19243820422132268
GECO2021,CurPol,Vietnam,Power,NuclearCap,NA,Capacity,MW,2050,2.59009277215227e-4,2.6587303727865e-4,337932.93270411715,-0.025815931294414847,-7.168710769897017e-11,increasing,-7.168710769897017e-11
GECO2021,CurPol,Vietnam,Power,OilCap,NA,Capacity,MW,2050,13495.61328125,8811.8251953125,337932.93270411715,0.5315343850022204,0.04891884591727765,declining,0.5315343850022204
GECO2021,CurPol,Vietnam,Power,RenewablesCap,NA,Capacity,MW,2050,269313.83188988775,7736.826171875,337932.93270411715,33.80934247545854,2.7319863758654837,increasing,2.7319863758654837
GECO2021,NDC-LTS,Algeria&Libya,Power,CoalCap,NA,Capacity,MW,2025,10.8781938552856,10.8781938552856,125843.27485275266,0,0,declining,0
GECO2021,NDC-LTS,Algeria&Libya,Power,GasCap,NA,Capacity,MW,2025,25679.966796875,25679.966796875,125843.27485275266,0,0,declining,0
GECO2021,NDC-LTS,Algeria&Libya,Power,HydroCap,NA,Capacity,MW,2025,342.039459228515,342.039459228515,125843.27485275266,0,0,increasing,0
GECO2021,NDC-LTS,Algeria&Libya,Power,HydroCap,NA,Capacity,MW,2025,342.039459228515,342.039459228515,125843.27485275266,0,0,increasing,0
GECO2021,NDC-LTS,Algeria&Libya,Power,NuclearCap,NA,Capacity,MW,2025,17.1697902679443,17.1697902679443,125843.27485275266,0,0,increasing,0
GECO2021,NDC-LTS,Algeria&Libya,Power,OilCap,NA,Capacity,MW,2025,4100.349609375,4100.349609375,125843.27485275266,0,0,declining,0
GECO2021,NDC-LTS,Algeria&Libya,Power,RenewablesCap,NA,Capacity,MW,2025,1224.90499877929,1224.90499877929,125843.27485275266,0,0,increasing,0
GECO2021,NDC-LTS,Algeria&Libya,Power,CoalCap,NA,Capacity,MW,2030,57.24277374625668,10.8781938552856,125843.27485275266,4.262157901188994,0.0014618050488113283,declining,4.262157901188994
GECO2021,NDC-LTS,Algeria&Libya,Power,GasCap,NA,Capacity,MW,2030,24808.191517361112,25679.966796875,125843.27485275266,-0.03394767938796456,-0.027485755462878132,declining,-0.03394767938796456
GECO2021,NDC-LTS,Algeria&Libya,Power,HydroCap,NA,Capacity,MW,2030,773.291442871094,342.039459228515,125843.27485275266,1.2608252410855951,0.013596722508454909,increasing,0.013596722508454909
GECO2021,NDC-LTS,Algeria&Libya,Power,NuclearCap,NA,Capacity,MW,2030,147.464691162109,17.1697902679443,125843.27485275266,7.588613422810587,0.004108001073434776,increasing,0.004108001073434776
GECO2021,NDC-LTS,Algeria&Libya,Power,OilCap,NA,Capacity,MW,2030,3832.17578125,4100.349609375,125843.27485275266,-0.06540267383831123,-0.008455115021726465,declining,-0.06540267383831123
GECO2021,NDC-LTS,Algeria&Libya,Power,RenewablesCap,NA,Capacity,MW,2030,7893.754344331631,1224.90499877929,125843.27485275266,5.444380872147922,0.2102587290991273,increasing,0.2102587290991273
GECO2021,NDC-LTS,Algeria&Libya,Power,CoalCap,NA,Capacity,MW,2040,344.10649750113924,10.8781938552856,125843.27485275266,30.632686646224965,0.010506184199702038,declining,30.632686646224965
GECO2021,NDC-LTS,Algeria&Libya,Power,GasCap,NA,Capacity,MW,2040,33502.21886111111,25679.966796875,125843.27485275266,0.30460522500317266,0.24662377158305557,declining,0.30460522500317266
GECO2021,NDC-LTS,Algeria&Libya,Power,HydroCap,NA,Capacity,MW,2040,912.019958496094,342.039459228515,125843.27485275266,1.666417379308209,0.017970622693285827,increasing,0.017970622693285827
GECO2021,NDC-LTS,Algeria&Libya,Power,NuclearCap,NA,Capacity,MW,2040,613.463317871094,17.1697902679443,125843.27485275266,34.72922605912195,0.018800232661949495,increasing,0.018800232661949495
GECO2021,NDC-LTS,Algeria&Libya,Power,OilCap,NA,Capacity,MW,2040,6048.83837890625,4100.349609375,125843.27485275266,0.4752006426662361,0.06143290260692358,declining,0.4752006426662361
GECO2021,NDC-LTS,Algeria&Libya,Power,RenewablesCap,NA,Capacity,MW,2040,37601.865382539625,1224.90499877929,125843.27485275266,29.697780987107336,1.1469105182110342,increasing,1.1469105182110342
GECO2021,NDC-LTS,Algeria&Libya,Power,CoalCap,NA,Capacity,MW,2050,914.5676200389858,10.8781938552856,125843.27485275266,83.07348059849171,0.028491960217458943,declining,83.07348059849171
GECO2021,NDC-LTS,Algeria&Libya,Power,GasCap,NA,Capacity,MW,2050,42390.44950103759,25679.966796875,125843.27485275266,0.6507205728239529,0.5268562347046348,declining,0.6507205728239529
GECO2021,NDC-LTS,Algeria&Libya,Power,HydroCap,NA,Capacity,MW,2050,1052.428588867188,342.039459228515,125843.27485275266,2.07692156700571,0.022397494353846664,increasing,0.022397494353846664
GECO2021,NDC-LTS,Algeria&Libya,Power,NuclearCap,NA,Capacity,MW,2050,847.24609375,17.1697902679443,125843.27485275266,48.345162668165706,0.026171049844129175,increasing,0.026171049844129175
GECO2021,NDC-LTS,Algeria&Libya,Power,OilCap,NA,Capacity,MW,2050,5801.77978515625,4100.349609375,125843.27485275266,0.4149475868816445,0.05364351897516751,declining,0.4149475868816445
GECO2021,NDC-LTS,Algeria&Libya,Power,RenewablesCap,NA,Capacity,MW,2050,92922.5418879986,1224.90499877929,125843.27485275266,74.8610194101607,2.8910877416325316,increasing,2.8910877416325316
GECO2021,NDC-LTS,Argentina,Power,CoalCap,NA,Capacity,MW,2025,572.580444335937,572.580444335937,210188.5649414062,0,0,declining,0
GECO2021,NDC-LTS,Argentina,Power,GasCap,NA,Capacity,MW,2025,22232.25,22232.25,210188.5649414062,0,0,declining,0
GECO2021,NDC-LTS,Argentina,Power,HydroCap,NA,Capacity,MW,2025,12703.33203125,12703.33203125,210188.5649414062,0,0,increasing,0
GECO2021,NDC-LTS,Argentina,Power,HydroCap,NA,Capacity,MW,2025,12703.33203125,12703.33203125,210188.5649414062,0,0,increasing,0
GECO2021,NDC-LTS,Argentina,Power,NuclearCap,NA,Capacity,MW,2025,1289.96472167968,1289.96472167968,210188.5649414062,0,0,increasing,0
GECO2021,NDC-LTS,Argentina,Power,OilCap,NA,Capacity,MW,2025,1996.89587402343,1996.89587402343,210188.5649414062,0,0,declining,0
GECO2021,NDC-LTS,Argentina,Power,RenewablesCap,NA,Capacity,MW,2025,10576.28515625,10576.28515625,210188.5649414062,0,0,increasing,0
GECO2021,NDC-LTS,Argentina,Power,CoalCap,NA,Capacity,MW,2030,505.4938876378583,572.580444335937,210188.5649414062,-0.117165295045806,-0.0010807401608514372,declining,-0.117165295045806
GECO2021,NDC-LTS,Argentina,Power,GasCap,NA,Capacity,MW,2030,20897.976673611112,22232.25,210188.5649414062,-0.06001521782045846,-0.021494660634782656,declining,-0.06001521782045846
GECO2021,NDC-LTS,Argentina,Power,HydroCap,NA,Capacity,MW,2030,25966.732421875,12703.33203125,210188.5649414062,1.0440883036039081,0.21366858245702128,increasing,0.21366858245702128
GECO2021,NDC-LTS,Argentina,Power,NuclearCap,NA,Capacity,MW,2030,1500.44799804688,1289.96472167968,210188.5649414062,0.1631697928088506,0.0033908094431106756,increasing,0.0033908094431106756
GECO2021,NDC-LTS,Argentina,Power,OilCap,NA,Capacity,MW,2030,1880.41333007812,1996.89587402343,210188.5649414062,-0.05833180661073532,-0.0018764916471476034,declining,-0.05833180661073532
GECO2021,NDC-LTS,Argentina,Power,RenewablesCap,NA,Capacity,MW,2030,23946.27160202205,10576.28515625,210188.5649414062,1.264147689689619,0.21538564524953516,increasing,0.21538564524953516
GECO2021,NDC-LTS,Argentina,Power,CoalCap,NA,Capacity,MW,2040,105.12541077018228,572.580444335937,210188.5649414062,-0.8164006266541223,-0.007530531495904539,declining,-0.8164006266541223
GECO2021,NDC-LTS,Argentina,Power,GasCap,NA,Capacity,MW,2040,10214.454212673614,22232.25,210188.5649414062,-0.5405568841357211,-0.19360234287664366,declining,-0.5405568841357211
GECO2021,NDC-LTS,Argentina,Power,HydroCap,NA,Capacity,MW,2040,34670.49609375,12703.33203125,210188.5649414062,1.7292442650842406,0.3538830667551022,increasing,0.3538830667551022
GECO2021,NDC-LTS,Argentina,Power,NuclearCap,NA,Capacity,MW,2040,10073.58984375,1289.96472167968,210188.5649414062,6.809197937314941,0.141501023372047,increasing,0.141501023372047
GECO2021,NDC-LTS,Argentina,Power,OilCap,NA,Capacity,MW,2040,1945.66027832031,1996.89587402343,210188.5649414062,-0.02565762009407549,-8.253869130697963e-4,declining,-0.02565762009407549
GECO2021,NDC-LTS,Argentina,Power,RenewablesCap,NA,Capacity,MW,2040,86544.03595291317,10576.28515625,210188.5649414062,7.182838744828134,1.2238129851410136,increasing,1.2238129851410136
GECO2021,NDC-LTS,Argentina,Power,CoalCap,NA,Capacity,MW,2050,185.0651199817657,572.580444335937,210188.5649414062,-0.6767875644156882,-0.006242731697495479,declining,-0.6767875644156882
GECO2021,NDC-LTS,Argentina,Power,GasCap,NA,Capacity,MW,2050,8716.26239013672,22232.25,210188.5649414062,-0.6079451072142171,-0.21773767118931586,declining,-0.6079451072142171
GECO2021,NDC-LTS,Argentina,Power,HydroCap,NA,Capacity,MW,2050,43731.05078125,12703.33203125,210188.5649414062,2.4424866384403945,0.49984532525110903,increasing,0.49984532525110903
GECO2021,NDC-LTS,Argentina,Power,NuclearCap,NA,Capacity,MW,2050,17151.66015625,1289.96472167968,210188.5649414062,12.296224205198882,0.2555261757207604,increasing,0.2555261757207604
GECO2021,NDC-LTS,Argentina,Power,OilCap,NA,Capacity,MW,2050,1314.40234375,1996.89587402343,210188.5649414062,-0.3417772249177486,-0.010994723890917706,declining,-0.3417772249177486
GECO2021,NDC-LTS,Argentina,Power,RenewablesCap,NA,Capacity,MW,2050,162481.76763153076,10576.28515625,210188.5649414062,14.36283914730807,2.4471423731492785,increasing,2.4471423731492785
GECO2021,NDC-LTS,Australia,Power,CoalCap,NA,Capacity,MW,2025,11085.20703125,11085.20703125,395103.49520411715,0,0,declining,0
GECO2021,NDC-LTS,Australia,Power,GasCap,NA,Capacity,MW,2025,18613.236328125,18613.236328125,395103.49520411715,0,0,declining,0
GECO2021,NDC-LTS,Australia,Power,HydroCap,NA,Capacity,MW,2025,11798.4140625,11798.4140625,395103.49520411715,0,0,increasing,0
GECO2021,NDC-LTS,Australia,Power,HydroCap,NA,Capacity,MW,2025,11798.4140625,11798.4140625,395103.49520411715,0,0,increasing,0
GECO2021,NDC-LTS,Australia,Power,NuclearCap,NA,Capacity,MW,2025,2.6587303727865e-4,2.6587303727865e-4,395103.49520411715,0,0,increasing,0
GECO2021,NDC-LTS,Australia,Power,OilCap,NA,Capacity,MW,2025,2491.11572265625,2491.11572265625,395103.49520411715,0,0,declining,0
GECO2021,NDC-LTS,Australia,Power,RenewablesCap,NA,Capacity,MW,2025,51838.296875,51838.296875,395103.49520411715,0,0,increasing,0
GECO2021,NDC-LTS,Australia,Power,CoalCap,NA,Capacity,MW,2030,6331.453360294109,11085.20703125,395103.49520411715,-0.4288376083148213,-0.0441697339207895,declining,-0.4288376083148213
GECO2021,NDC-LTS,Australia,Power,GasCap,NA,Capacity,MW,2030,16381.414173611112,18613.236328125,395103.49520411715,-0.11990511027582863,-0.020737084322583164,declining,-0.11990511027582863
GECO2021,NDC-LTS,Australia,Power,HydroCap,NA,Capacity,MW,2030,25733.73828125,11798.4140625,395103.49520411715,1.1811184236228784,0.1294807441544088,increasing,0.1294807441544088
GECO2021,NDC-LTS,Australia,Power,NuclearCap,NA,Capacity,MW,2030,2.64472735580057e-4,2.6587303727865e-4,395103.49520411715,-0.00526680596470342,-1.3010971479985351e-11,increasing,-1.3010971479985351e-11
GECO2021,NDC-LTS,Australia,Power,OilCap,NA,Capacity,MW,2030,2845.44848632813,2491.11572265625,395103.49520411715,0.14223858026718195,0.0032923001430273623,declining,0.14223858026718195
GECO2021,NDC-LTS,Australia,Power,RenewablesCap,NA,Capacity,MW,2030,96383.88339809624,51838.296875,395103.49520411715,0.859318095085396,0.4138974882295545,increasing,0.4138974882295545
GECO2021,NDC-LTS,Australia,Power,CoalCap,NA,Capacity,MW,2040,21.09635040641298,11085.20703125,395103.49520411715,-0.9980968916189891,-0.10280272363055745,declining,-0.9980968916189891
GECO2021,NDC-LTS,Australia,Power,GasCap,NA,Capacity,MW,2040,15240.014759548612,18613.236328125,395103.49520411715,-0.18122703161939535,-0.03134245260754693,declining,-0.18122703161939535
GECO2021,NDC-LTS,Australia,Power,HydroCap,NA,Capacity,MW,2040,28552.576171875,11798.4140625,395103.49520411715,1.4200351013808132,0.1556721137988754,increasing,0.1556721137988754
GECO2021,NDC-LTS,Australia,Power,NuclearCap,NA,Capacity,MW,2040,2.6171372155658895e-4,2.6587303727865e-4,395103.49520411715,-0.015643992202571,-3.864648474708452e-11,increasing,-3.864648474708452e-11
GECO2021,NDC-LTS,Australia,Power,OilCap,NA,Capacity,MW,2040,2395.10717773438,2491.11572265625,395103.49520411715,-0.038540379336330914,-8.920680743788822e-4,declining,-0.038540379336330914
GECO2021,NDC-LTS,Australia,Power,RenewablesCap,NA,Capacity,MW,2040,195110.41570371165,51838.296875,395103.49520411715,2.7638276615103714,1.3312198748530082,increasing,1.3312198748530082
GECO2021,NDC-LTS,Australia,Power,CoalCap,NA,Capacity,MW,2050,322.513159275055,11085.20703125,395103.49520411715,-0.9709059868376055,-0.10000209466058722,declining,-0.9709059868376055
GECO2021,NDC-LTS,Australia,Power,GasCap,NA,Capacity,MW,2050,11848.322174072266,18613.236328125,395103.49520411715,-0.3634464224703795,-0.06285652956885503,declining,-0.3634464224703795
GECO2021,NDC-LTS,Australia,Power,HydroCap,NA,Capacity,MW,2050,27590.287109375,11798.4140625,395103.49520411715,1.338474218926405,0.1467309580748843,increasing,0.1467309580748843
GECO2021,NDC-LTS,Australia,Power,NuclearCap,NA,Capacity,MW,2050,2.59009277215227e-4,2.6587303727865e-4,395103.49520411715,-0.025815931294414847,-6.377496115329308e-11,increasing,-6.377496115329308e-11
GECO2021,NDC-LTS,Australia,Power,OilCap,NA,Capacity,MW,2050,1945.57409667969,2491.11572265625,395103.49520411715,-0.2189948949440433,-0.0050689266062147855,declining,-0.2189948949440433
GECO2021,NDC-LTS,Australia,Power,RenewablesCap,NA,Capacity,MW,2050,259635.2998661128,51838.296875,395103.49520411715,4.008561536891981,1.9307559808435257,increasing,1.9307559808435257
GECO2021,NDC-LTS,Brazil,Power,CoalCap,NA,Capacity,MW,2025,5132.15771484375,5132.15771484375,901519.50390625,0,0,declining,0
GECO2021,NDC-LTS,Brazil,Power,GasCap,NA,Capacity,MW,2025,13212.6611328125,13212.6611328125,901519.50390625,0,0,declining,0
GECO2021,NDC-LTS,Brazil,Power,HydroCap,NA,Capacity,MW,2025,118716.3203125,118716.3203125,901519.50390625,0,0,increasing,0
GECO2021,NDC-LTS,Brazil,Power,HydroCap,NA,Capacity,MW,2025,118716.3203125,118716.3203125,901519.50390625,0,0,increasing,0
GECO2021,NDC-LTS,Brazil,Power,NuclearCap,NA,Capacity,MW,2025,3013.14013671875,3013.14013671875,901519.50390625,0,0,increasing,0
GECO2021,NDC-LTS,Brazil,Power,OilCap,NA,Capacity,MW,2025,7941.5712890625,7941.5712890625,901519.50390625,0,0,declining,0
GECO2021,NDC-LTS,Brazil,Power,RenewablesCap,NA,Capacity,MW,2025,47684.9453125,47684.9453125,901519.50390625,0,0,increasing,0
GECO2021,NDC-LTS,Brazil,Power,CoalCap,NA,Capacity,MW,2030,4391.816641544109,5132.15771484375,901519.50390625,-0.1442553238686237,-0.00235464621717018,declining,-0.1442553238686237
GECO2021,NDC-LTS,Brazil,Power,GasCap,NA,Capacity,MW,2030,13116.179798611114,13212.6611328125,901519.50390625,-0.007302187896258294,-3.068577670455384e-4,declining,-0.007302187896258294
GECO2021,NDC-LTS,Brazil,Power,HydroCap,NA,Capacity,MW,2030,255044.09375,118716.3203125,901519.50390625,1.1483490482070278,0.43358890597431676,increasing,0.43358890597431676
GECO2021,NDC-LTS,Brazil,Power,NuclearCap,NA,Capacity,MW,2030,3026.28002929688,3013.14013671875,901519.50390625,0.004360863412227181,4.179127630352876e-5,increasing,4.179127630352876e-5
GECO2021,NDC-LTS,Brazil,Power,OilCap,NA,Capacity,MW,2030,8036.0537109375,7941.5712890625,901519.50390625,0.01189719495499909,3.005002495208093e-4,declining,0.01189719495499909
GECO2021,NDC-LTS,Brazil,Power,RenewablesCap,NA,Capacity,MW,2030,119584.50622116268,47684.9453125,901519.50390625,1.5078042018811988,0.228675721522827,increasing,0.228675721522827
GECO2021,NDC-LTS,Brazil,Power,CoalCap,NA,Capacity,MW,2040,3709.0422274816083,5132.15771484375,901519.50390625,-0.2772937946248343,-0.0045262023407383325,declining,-0.2772937946248343
GECO2021,NDC-LTS,Brazil,Power,GasCap,NA,Capacity,MW,2040,13851.243275173614,13212.6611328125,901519.50390625,0.048331076983065185,0.0020310031147690428,declining,0.048331076983065185
GECO2021,NDC-LTS,Brazil,Power,HydroCap,NA,Capacity,MW,2040,263484.71875,118716.3203125,901519.50390625,1.219448160593442,0.4604342161206553,increasing,0.4604342161206553
GECO2021,NDC-LTS,Brazil,Power,NuclearCap,NA,Capacity,MW,2040,3622.65869140625,3013.14013671875,901519.50390625,0.2022868260456195,0.001938566710466817,increasing,0.001938566710466817
GECO2021,NDC-LTS,Brazil,Power,OilCap,NA,Capacity,MW,2040,7650.87548828125,7941.5712890625,901519.50390625,-0.03660431798699707,-9.245546307543473e-4,declining,-0.03660431798699707
GECO2021,NDC-LTS,Brazil,Power,RenewablesCap,NA,Capacity,MW,2040,270527.3214067095,47684.9453125,901519.50390625,4.673222851233809,0.7087475986666961,increasing,0.7087475986666961
GECO2021,NDC-LTS,Brazil,Power,CoalCap,NA,Capacity,MW,2050,3040.3253860473583,5132.15771484375,901519.50390625,-0.40759314990382717,-0.00665304851722199,declining,-0.40759314990382717
GECO2021,NDC-LTS,Brazil,Power,GasCap,NA,Capacity,MW,2050,27866.325782775883,13212.6611328125,901519.50390625,1.1090623230752716,0.04660581086219387,declining,1.1090623230752716
GECO2021,NDC-LTS,Brazil,Power,HydroCap,NA,Capacity,MW,2050,263990.03125,118716.3203125,901519.50390625,1.2237046309647428,0.462041356679953,increasing,0.462041356679953
GECO2021,NDC-LTS,Brazil,Power,NuclearCap,NA,Capacity,MW,2050,7268.4033203125,3013.14013671875,901519.50390625,1.412235405760997,0.013533815317926143,increasing,0.013533815317926143
GECO2021,NDC-LTS,Brazil,Power,OilCap,NA,Capacity,MW,2050,8387.044921875,7941.5712890625,901519.50390625,0.0560938908180585,0.0014168237346011364,declining,0.0560938908180585
GECO2021,NDC-LTS,Brazil,Power,RenewablesCap,NA,Capacity,MW,2050,392584.575498581,47684.9453125,901519.50390625,7.232882997470272,1.0969492829858958,increasing,1.0969492829858958
GECO2021,NDC-LTS,Canada,Power,CoalCap,NA,Capacity,MW,2025,976.740234375,976.740234375,805601.623046875,0,0,declining,0
GECO2021,NDC-LTS,Canada,Power,GasCap,NA,Capacity,MW,2025,13105.685546875,13105.685546875,805601.623046875,0,0,declining,0
GECO2021,NDC-LTS,Canada,Power,HydroCap,NA,Capacity,MW,2025,88646.3203125,88646.3203125,805601.623046875,0,0,increasing,0
GECO2021,NDC-LTS,Canada,Power,HydroCap,NA,Capacity,MW,2025,88646.3203125,88646.3203125,805601.623046875,0,0,increasing,0
GECO2021,NDC-LTS,Canada,Power,NuclearCap,NA,Capacity,MW,2025,13035.5185546875,13035.5185546875,805601.623046875,0,0,increasing,0
GECO2021,NDC-LTS,Canada,Power,OilCap,NA,Capacity,MW,2025,5788.17822265625,5788.17822265625,805601.623046875,0,0,declining,0
GECO2021,NDC-LTS,Canada,Power,RenewablesCap,NA,Capacity,MW,2025,57686.3828125,57686.3828125,805601.623046875,0,0,increasing,0
GECO2021,NDC-LTS,Canada,Power,CoalCap,NA,Capacity,MW,2030,0.11103648424613904,976.740234375,805601.623046875,-0.9998863193300139,-0.003645701198770442,declining,-0.9998863193300139
GECO2021,NDC-LTS,Canada,Power,GasCap,NA,Capacity,MW,2030,10049.629993923612,13105.685546875,805601.623046875,-0.2331854783193766,-0.011408081405887099,declining,-0.2331854783193766
GECO2021,NDC-LTS,Canada,Power,HydroCap,NA,Capacity,MW,2030,182115.921875,88646.3203125,805601.623046875,1.054410394396482,0.34891670165191974,increasing,0.34891670165191974
GECO2021,NDC-LTS,Canada,Power,NuclearCap,NA,Capacity,MW,2030,12596.8291015625,13035.5185546875,805601.623046875,-0.033653394859942086,-0.001637602755068013,increasing,-0.001637602755068013
GECO2021,NDC-LTS,Canada,Power,OilCap,NA,Capacity,MW,2030,5802.2587890625,5788.17822265625,805601.623046875,0.002432642165566957,5.256195282457102e-5,declining,0.002432642165566957
GECO2021,NDC-LTS,Canada,Power,RenewablesCap,NA,Capacity,MW,2030,155119.66373051942,57686.3828125,805601.623046875,1.68901699443888,0.3637128910441349,increasing,0.3637128910441349
GECO2021,NDC-LTS,Canada,Power,CoalCap,NA,Capacity,MW,2040,58.9497483968735,976.740234375,805601.623046875,-0.9396464419891596,-0.003426059636735176,declining,-0.9396464419891596
GECO2021,NDC-LTS,Canada,Power,GasCap,NA,Capacity,MW,2040,6634.630447387695,13105.685546875,805601.623046875,-0.4937593746120593,-0.024156080306078877,declining,-0.4937593746120593
GECO2021,NDC-LTS,Canada,Power,HydroCap,NA,Capacity,MW,2040,185213.859375,88646.3203125,805601.623046875,1.0893575584646464,0.3604811259819092,increasing,0.3604811259819092
GECO2021,NDC-LTS,Canada,Power,NuclearCap,NA,Capacity,MW,2040,19812.27734375,13035.5185546875,805601.623046875,0.5198687540224946,0.025297254776348508,increasing,0.025297254776348508
GECO2021,NDC-LTS,Canada,Power,OilCap,NA,Capacity,MW,2040,6317.02783203125,5788.17822265625,805601.623046875,0.09136719517463404,0.0019741654857664695,declining,0.09136719517463404
