scenario_geography,scenario,ald_sector,units,technology,year,direction,fair_share_perc
LatinAmerica,WEO2021_APS,Power,GW,NuclearCap,2035,increasing,0.00534687054427454
LatinAmerica,WEO2021_APS,Power,GW,OilCap,2035,declining,-0.0335284725918041
LatinAmerica,WEO2021_APS,Power,GW,RenewablesCap,2035,increasing,0.08987659176950694
LatinAmerica,WEO2021_APS,Power,GW,CoalCap,2040,declining,-0.2864963503649635
LatinAmerica,WEO2021_APS,Power,GW,GasCap,2040,declining,0.06222276983735827
LatinAmerica,WEO2021_APS,Power,GW,HydroCap,2040,increasing,0.05973745021879152
LatinAmerica,WEO2021_APS,Power,GW,NuclearCap,2040,increasing,0.00641624465312945
LatinAmerica,WEO2021_APS,Power,GW,OilCap,2040,declining,-0.10510910058541768
LatinAmerica,WEO2021_APS,Power,GW,RenewablesCap,2040,increasing,0.19407296327253068
LatinAmerica,WEO2021_APS,Power,GW,CoalCap,2045,declining,-0.3229927007299271
LatinAmerica,WEO2021_APS,Power,GW,GasCap,2045,declining,0.082306554953179
LatinAmerica,WEO2021_APS,Power,GW,HydroCap,2045,increasing,0.1007669993608339
LatinAmerica,WEO2021_APS,Power,GW,NuclearCap,2045,increasing,0.00641624465312945
LatinAmerica,WEO2021_APS,Power,GW,OilCap,2045,declining,-0.24560936668440653
LatinAmerica,WEO2021_APS,Power,GW,RenewablesCap,2045,increasing,0.3158586951177541
LatinAmerica,WEO2021_APS,Power,GW,CoalCap,2050,declining,-0.41514598540145986
LatinAmerica,WEO2021_APS,Power,GW,GasCap,2050,declining,0.05199605717102019
LatinAmerica,WEO2021_APS,Power,GW,HydroCap,2050,increasing,0.13442155464870448
LatinAmerica,WEO2021_APS,Power,GW,NuclearCap,2050,increasing,0.00641624465312945
LatinAmerica,WEO2021_APS,Power,GW,OilCap,2050,declining,-0.34779137839276203
LatinAmerica,WEO2021_APS,Power,GW,RenewablesCap,2050,increasing,0.4653866955110872
LatinAmerica,WEO2021_SDS,Coal,Mtce,Coal,2030,declining,0
LatinAmerica,WEO2021_SDS,Coal,Mtce,Coal,2035,declining,-0.08571428571428572
LatinAmerica,WEO2021_SDS,Coal,Mtce,Coal,2040,declining,-0.4857142857142857
LatinAmerica,WEO2021_SDS,Coal,Mtce,Coal,2045,declining,-1
LatinAmerica,WEO2021_SDS,Coal,Mtce,Coal,2050,declining,-1
LatinAmerica,WEO2021_SDS,Oil&Gas,bcm,Gas,2030,declining,0
LatinAmerica,WEO2021_SDS,Oil&Gas,mb/d,Oil,2030,declining,0
LatinAmerica,WEO2021_SDS,Oil&Gas,bcm,Gas,2035,declining,-0.06015037593984962
LatinAmerica,WEO2021_SDS,Oil&Gas,mb/d,Oil,2035,declining,-0.11940298507462684
LatinAmerica,WEO2021_SDS,Oil&Gas,bcm,Gas,2040,declining,-0.13533834586466165
LatinAmerica,WEO2021_SDS,Oil&Gas,mb/d,Oil,2040,declining,-0.2686567164179104
LatinAmerica,WEO2021_SDS,Oil&Gas,bcm,Gas,2045,declining,-0.19548872180451127
LatinAmerica,WEO2021_SDS,Oil&Gas,mb/d,Oil,2045,declining,-0.3880597014925374
LatinAmerica,WEO2021_SDS,Oil&Gas,bcm,Gas,2050,declining,-0.2631578947368421
LatinAmerica,WEO2021_SDS,Oil&Gas,mb/d,Oil,2050,declining,-0.49253731343283585
LatinAmerica,WEO2021_SDS,Power,GW,CoalCap,2030,declining,0
LatinAmerica,WEO2021_SDS,Power,GW,GasCap,2030,declining,0
LatinAmerica,WEO2021_SDS,Power,GW,HydroCap,2030,increasing,0
LatinAmerica,WEO2021_SDS,Power,GW,NuclearCap,2030,increasing,0
LatinAmerica,WEO2021_SDS,Power,GW,OilCap,2030,declining,0
LatinAmerica,WEO2021_SDS,Power,GW,RenewablesCap,2030,increasing,0
LatinAmerica,WEO2021_SDS,Power,GW,CoalCap,2035,declining,-0.3050682261208577
LatinAmerica,WEO2021_SDS,Power,GW,GasCap,2035,declining,0.06501880709296082
LatinAmerica,WEO2021_SDS,Power,GW,HydroCap,2035,increasing,0.03781728006485684
LatinAmerica,WEO2021_SDS,Power,GW,NuclearCap,2035,increasing,0.00518616545656139
LatinAmerica,WEO2021_SDS,Power,GW,OilCap,2035,declining,-0.02035421623050478
LatinAmerica,WEO2021_SDS,Power,GW,RenewablesCap,2035,increasing,0.1287122810782455
LatinAmerica,WEO2021_SDS,Power,GW,CoalCap,2040,declining,-0.47173489278752434
LatinAmerica,WEO2021_SDS,Power,GW,GasCap,2040,declining,0.12909725953788284
LatinAmerica,WEO2021_SDS,Power,GW,HydroCap,2040,increasing,0.08438546919894604
LatinAmerica,WEO2021_SDS,Power,GW,NuclearCap,2040,increasing,0.00759445378351633
LatinAmerica,WEO2021_SDS,Power,GW,OilCap,2040,declining,-0.08406026962727993
LatinAmerica,WEO2021_SDS,Power,GW,RenewablesCap,2040,increasing,0.2863955553965926
LatinAmerica,WEO2021_SDS,Power,GW,CoalCap,2045,declining,-0.5214424951267056
LatinAmerica,WEO2021_SDS,Power,GW,GasCap,2045,declining,0.04997313272434173
LatinAmerica,WEO2021_SDS,Power,GW,HydroCap,2045,increasing,0.1378685456084505
LatinAmerica,WEO2021_SDS,Power,GW,NuclearCap,2045,increasing,0.00759445378351633
LatinAmerica,WEO2021_SDS,Power,GW,OilCap,2045,declining,-0.225218080888184
LatinAmerica,WEO2021_SDS,Power,GW,RenewablesCap,2045,increasing,0.452054794520548
LatinAmerica,WEO2021_SDS,Power,GW,CoalCap,2050,declining,-0.6247563352826511
LatinAmerica,WEO2021_SDS,Power,GW,GasCap,2050,declining,0.00322407307898991
LatinAmerica,WEO2021_SDS,Power,GW,HydroCap,2050,increasing,0.19697890959381
LatinAmerica,WEO2021_SDS,Power,GW,NuclearCap,2050,increasing,0.00759445378351633
LatinAmerica,WEO2021_SDS,Power,GW,OilCap,2050,declining,-0.32593180015860423
LatinAmerica,WEO2021_SDS,Power,GW,RenewablesCap,2050,increasing,0.6387805953956388
LatinAmerica,WEO2021_STEPS,Coal,Mtce,Coal,2030,declining,0
LatinAmerica,WEO2021_STEPS,Coal,Mtce,Coal,2035,declining,0
LatinAmerica,WEO2021_STEPS,Coal,Mtce,Coal,2040,declining,-0.14893617021276595
LatinAmerica,WEO2021_STEPS,Coal,Mtce,Coal,2045,declining,-0.2765957446808511
LatinAmerica,WEO2021_STEPS,Coal,Mtce,Coal,2050,declining,-0.2765957446808511
LatinAmerica,WEO2021_STEPS,Oil&Gas,bcm,Gas,2030,declining,0
LatinAmerica,WEO2021_STEPS,Oil&Gas,mb/d,Oil,2030,declining,0
LatinAmerica,WEO2021_STEPS,Oil&Gas,bcm,Gas,2035,declining,0.11038961038961038
LatinAmerica,WEO2021_STEPS,Oil&Gas,mb/d,Oil,2035,declining,0.11392405063291144
LatinAmerica,WEO2021_STEPS,Oil&Gas,bcm,Gas,2040,declining,0.21428571428571427
LatinAmerica,WEO2021_STEPS,Oil&Gas,mb/d,Oil,2040,declining,0.15189873417721508
LatinAmerica,WEO2021_STEPS,Oil&Gas,bcm,Gas,2045,declining,0.3246753246753247
LatinAmerica,WEO2021_STEPS,Oil&Gas,mb/d,Oil,2045,declining,0.2531645569620253
LatinAmerica,WEO2021_STEPS,Oil&Gas,bcm,Gas,2050,declining,0.35714285714285715
LatinAmerica,WEO2021_STEPS,Oil&Gas,mb/d,Oil,2050,declining,0.37974683544303794
LatinAmerica,WEO2021_STEPS,Power,GW,CoalCap,2030,declining,0
LatinAmerica,WEO2021_STEPS,Power,GW,GasCap,2030,declining,0
LatinAmerica,WEO2021_STEPS,Power,GW,HydroCap,2030,increasing,0
LatinAmerica,WEO2021_STEPS,Power,GW,NuclearCap,2030,increasing,0
LatinAmerica,WEO2021_STEPS,Power,GW,OilCap,2030,declining,0
LatinAmerica,WEO2021_STEPS,Power,GW,RenewablesCap,2030,increasing,0
LatinAmerica,WEO2021_STEPS,Power,GW,CoalCap,2035,declining,-0.166804293971924
LatinAmerica,WEO2021_STEPS,Power,GW,GasCap,2035,declining,0.0764753812128973
LatinAmerica,WEO2021_STEPS,Power,GW,HydroCap,2035,increasing,0.02828277648144824
LatinAmerica,WEO2021_STEPS,Power,GW,NuclearCap,2035,increasing,0.0055770660786174
LatinAmerica,WEO2021_STEPS,Power,GW,OilCap,2035,declining,-0.03287380699893961
LatinAmerica,WEO2021_STEPS,Power,GW,RenewablesCap,2035,increasing,0.06952742378009688
LatinAmerica,WEO2021_STEPS,Power,GW,CoalCap,2040,declining,-0.26094137076796037
LatinAmerica,WEO2021_STEPS,Power,GW,GasCap,2040,declining,0.1919450587824469
LatinAmerica,WEO2021_STEPS,Power,GW,HydroCap,2040,increasing,0.06584784225236547
LatinAmerica,WEO2021_STEPS,Power,GW,NuclearCap,2040,increasing,0.00669247929434088
LatinAmerica,WEO2021_STEPS,Power,GW,OilCap,2040,declining,-0.10471898197242832
LatinAmerica,WEO2021_STEPS,Power,GW,RenewablesCap,2040,increasing,0.1425677581476448
LatinAmerica,WEO2021_STEPS,Power,GW,CoalCap,2045,declining,-0.333608587943848
LatinAmerica,WEO2021_STEPS,Power,GW,GasCap,2045,declining,0.3570015132115004
LatinAmerica,WEO2021_STEPS,Power,GW,HydroCap,2045,increasing,0.1211056693761378
LatinAmerica,WEO2021_STEPS,Power,GW,NuclearCap,2045,increasing,0.00669247929434088
LatinAmerica,WEO2021_STEPS,Power,GW,OilCap,2045,declining,-0.23939554612937428
LatinAmerica,WEO2021_STEPS,Power,GW,RenewablesCap,2045,increasing,0.2261083617528654
LatinAmerica,WEO2021_STEPS,Power,GW,CoalCap,2050,declining,-0.43270024772914945
LatinAmerica,WEO2021_STEPS,Power,GW,GasCap,2050,declining,0.476661622628332
LatinAmerica,WEO2021_STEPS,Power,GW,HydroCap,2050,increasing,0.17369676145542187
LatinAmerica,WEO2021_STEPS,Power,GW,NuclearCap,2050,increasing,0.00669247929434088
LatinAmerica,WEO2021_STEPS,Power,GW,OilCap,2050,declining,-0.3292682926829268
LatinAmerica,WEO2021_STEPS,Power,GW,RenewablesCap,2050,increasing,0.3094310110515654
Malaysia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
Malaysia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.1151191472914648
Malaysia,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,0.0212292332361049
Malaysia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.2475382109461114
Malaysia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,-2.235558122999808e-11
Malaysia,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,0.374196179355659
Malaysia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.6327316391474452
Malaysia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.4184834347522981
Malaysia,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.550418982485988
Malaysia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.3369543033853589
Malaysia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,-6.64027763296813e-11
Malaysia,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,0.6952243939613679
Malaysia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,1.9517268956844904
Malaysia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.5529661267347868
Malaysia,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,-0.10461629213906828
Malaysia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.37878677780258785
Malaysia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,-1.0957877562759984e-10
Malaysia,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,0.5569802557996083
Malaysia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,3.2843441790749113
Malaysia,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
Malaysia,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
Malaysia,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
Malaysia,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
Malaysia,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
Malaysia,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
Malaysia,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,0.02662421732785956
Malaysia,GECO2021_CurPol,Power,MW,GasCap,2030,declining,0.31027537931902777
Malaysia,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.24328314382893923
Malaysia,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,-2.3959951669608785e-11
Malaysia,GECO2021_CurPol,Power,MW,OilCap,2030,declining,0.35302661274341696
Malaysia,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.19635318399970375
Malaysia,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,0.3689699608775434
Malaysia,GECO2021_CurPol,Power,MW,GasCap,2040,declining,0.9454038742296432
Malaysia,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.27192622776951125
Malaysia,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,-7.116823737296061e-11
Malaysia,GECO2021_CurPol,Power,MW,OilCap,2040,declining,1.0794175983350491
Malaysia,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,0.8833078271245808
Malaysia,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,0.7081208143535083
Malaysia,GECO2021_CurPol,Power,MW,GasCap,2050,declining,1.9312859441384471
Malaysia,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,0.2961666165790129
Malaysia,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,-1.174428050445469e-10
Malaysia,GECO2021_CurPol,Power,MW,OilCap,2050,declining,0.965133297224583
Malaysia,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,1.7860037302700127
Malaysia,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
Malaysia,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
Malaysia,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
Malaysia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
Malaysia,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
Malaysia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
Malaysia,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,-0.02374264761098026
Malaysia,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,0.3158091468657085
Malaysia,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,0.24352639097501083
Malaysia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,-2.3930934555567698e-11
Malaysia,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,0.3541955595881394
Malaysia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.2406724057403258
Malaysia,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,0.21776881376171311
Malaysia,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,0.9926497240531836
Malaysia,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.2712746865168805
Malaysia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,-7.108204784768819e-11
Malaysia,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,1.0898135094856407
Malaysia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,0.9565860369155832
Malaysia,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,0.45341673487556033
Malaysia,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,2.058682632866512
Malaysia,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.292882121234265
Malaysia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,-1.1730057390342134e-10
Malaysia,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,1.0682067273956837
Malaysia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,1.924854468583868
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.36432028229798286
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,-0.11304136869854842
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.07122103435254382
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,0.00304890123722785
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,-0.11994870738214798
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.3726336435716352
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.8373444867936642
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.6074923542935579
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.1304347404512906
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.12138287877399367
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.21829461448958715
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,1.5268604229928129
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.6471621059464092
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,-0.29300177754069195
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.17897766335857468
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,0.14424938926973543
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,-0.1359603285617825
MediteraneanMiddleEast,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,3.363623768324054
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,-0.05536026599226788
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,GasCap,2030,declining,-0.07615835152294284
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.06957332343209104
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,5.652569164085715e-4
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,OilCap,2030,declining,-0.03763446536618247
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.23879469503333564
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,0.7736698608136902
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,GasCap,2040,declining,-0.10196301554321636
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.1020191818160938
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,0.02088990137541645
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,OilCap,2040,declining,0.07472543552615929
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,1.0056422726442518
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,1.6235624508263715
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,GasCap,2050,declining,-0.23225090548786112
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,0.1206849760857944
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,0.05236463479518299
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,OilCap,2050,declining,0.20116300880397897
MediteraneanMiddleEast,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,2.1023314183688235
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,-0.09332823969684607
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,-0.07612812007743405
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,0.069600649783427
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,5.942967190427527e-4
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,-0.0369498379247639
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.246797839048333
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,0.6789962649435203
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,-0.07241855144735514
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.10196911867526456
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,0.01680844318077944
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,0.07824128613616234
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,1.0408345352976751
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,1.3580542652761525
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,-0.19998392123150271
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.11994300883357084
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,0.02930762308771648
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,0.2466630186197218
MediteraneanMiddleEast,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,2.2991864548115832
Mexico,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
Mexico,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
Mexico,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
Mexico,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
Mexico,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
Mexico,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
Mexico,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.4671927929375049
Mexico,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,-0.04974208946644582
Mexico,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.11252554196065856
Mexico,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,0.0125936038623463
Mexico,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,0.00665135367067717
Mexico,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.5920659967919606
Mexico,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.4837451349677172
Mexico,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.34004875272895535
Mexico,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.1298818114707986
Mexico,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.0588500363917572
Mexico,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.11087669191662476
Mexico,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,2.0528247142939735
Mexico,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.3611168093655522
Mexico,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,-0.13446777056848958
Mexico,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.13724202925591275
Mexico,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,0.10521615530467236
Mexico,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,-0.35894991725303904
Mexico,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,3.49240820651297
Mexico,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
Mexico,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
Mexico,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
Mexico,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
Mexico,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
Mexico,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
Mexico,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,0.20735942374349656
Mexico,GECO2021_CurPol,Power,MW,GasCap,2030,declining,0.06951721629236175
Mexico,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.11051635674157392
Mexico,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,1.0607119257401848e-4
Mexico,GECO2021_CurPol,Power,MW,OilCap,2030,declining,0.12611580815262086
Mexico,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.3510154403672172
Mexico,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,1.4354054867677897
Mexico,GECO2021_CurPol,Power,MW,GasCap,2040,declining,0.907909315175711
Mexico,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.1166737260311209
Mexico,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,0.00192645690116196
Mexico,GECO2021_CurPol,Power,MW,OilCap,2040,declining,0.19649264913066192
