scenario_geography,country,country_iso,reg_count,scenario
Global,Marshall Islands,MH,281,NGFS2021_REMIND_NZ2050
Global,Marshall Islands,MH,281,IPR2021_FPS
Global,Marshall Islands,MH,281,IPR2021_RPS
Global,Marshall Islands,MH,281,IPR2021_baseline
Global,Marshall Islands,MH,281,Oxford2021_base
Global,Marshall Islands,MH,281,Oxford2021_fast
Global,Martinique,MQ,281,GECO2021_1.5C-Unif
Global,Martinique,MQ,281,GECO2021_CurPol
Global,Martinique,MQ,281,GECO2021_NDC-LTS
Global,Martinique,MQ,281,WEO2021_APS
Global,Martinique,MQ,281,WEO2021_NZE_2050
Global,Martinique,MQ,281,WEO2021_SDS
Global,Martinique,MQ,281,WEO2021_STEPS
Global,Martinique,MQ,281,NGFS2021_GCAM_B2DS
Global,Martinique,MQ,281,NGFS2021_GCAM_CP
Global,Martinique,MQ,281,NGFS2021_GCAM_DN0
Global,Martinique,MQ,281,NGFS2021_GCAM_DT
Global,Martinique,MQ,281,NGFS2021_GCAM_NDC
Global,Martinique,MQ,281,NGFS2021_GCAM_NZ2050
Global,Martinique,MQ,281,NGFS2021_MESSAGE_B2DS
Global,Martinique,MQ,281,NGFS2021_MESSAGE_CP
Global,Martinique,MQ,281,NGFS2021_MESSAGE_DN0
Global,Martinique,MQ,281,NGFS2021_MESSAGE_DT
Global,Martinique,MQ,281,NGFS2021_MESSAGE_NDC
Global,Martinique,MQ,281,NGFS2021_MESSAGE_NZ2050
Global,Martinique,MQ,281,NGFS2021_REMIND_B2DS
Global,Martinique,MQ,281,NGFS2021_REMIND_CP
Global,Martinique,MQ,281,NGFS2021_REMIND_DN0
Global,Martinique,MQ,281,NGFS2021_REMIND_DT
Global,Martinique,MQ,281,NGFS2021_REMIND_NDC
Global,Martinique,MQ,281,NGFS2021_REMIND_NZ2050
Global,Martinique,MQ,281,IPR2021_FPS
Global,Martinique,MQ,281,IPR2021_RPS
Global,Martinique,MQ,281,IPR2021_baseline
Global,Martinique,MQ,281,Oxford2021_base
Global,Martinique,MQ,281,Oxford2021_fast
Global,Mauritius,MU,281,GECO2021_1.5C-Unif
Global,Mauritius,MU,281,GECO2021_CurPol
Global,Mauritius,MU,281,GECO2021_NDC-LTS
Global,Mauritius,MU,281,WEO2021_APS
Global,Mauritius,MU,281,WEO2021_NZE_2050
Global,Mauritius,MU,281,WEO2021_SDS
Global,Mauritius,MU,281,WEO2021_STEPS
Global,Mauritius,MU,281,NGFS2021_GCAM_B2DS
Global,Mauritius,MU,281,NGFS2021_GCAM_CP
Global,Mauritius,MU,281,NGFS2021_GCAM_DN0
Global,Mauritius,MU,281,NGFS2021_GCAM_DT
Global,Mauritius,MU,281,NGFS2021_GCAM_NDC
Global,Mauritius,MU,281,NGFS2021_GCAM_NZ2050
Global,Mauritius,MU,281,NGFS2021_MESSAGE_B2DS
Global,Mauritius,MU,281,NGFS2021_MESSAGE_CP
Global,Mauritius,MU,281,NGFS2021_MESSAGE_DN0
Global,Mauritius,MU,281,NGFS2021_MESSAGE_DT
Global,Mauritius,MU,281,NGFS2021_MESSAGE_NDC
Global,Mauritius,MU,281,NGFS2021_MESSAGE_NZ2050
Global,Mauritius,MU,281,NGFS2021_REMIND_B2DS
Global,Mauritius,MU,281,NGFS2021_REMIND_CP
Global,Mauritius,MU,281,NGFS2021_REMIND_DN0
Global,Mauritius,MU,281,NGFS2021_REMIND_DT
Global,Mauritius,MU,281,NGFS2021_REMIND_NDC
Global,Mauritius,MU,281,NGFS2021_REMIND_NZ2050
Global,Mauritius,MU,281,IPR2021_FPS
Global,Mauritius,MU,281,IPR2021_RPS
Global,Mauritius,MU,281,IPR2021_baseline
Global,Mauritius,MU,281,Oxford2021_base
Global,Mauritius,MU,281,Oxford2021_fast
Global,Mayotte,YT,281,GECO2021_1.5C-Unif
Global,Mayotte,YT,281,GECO2021_CurPol
Global,Mayotte,YT,281,GECO2021_NDC-LTS
Global,Mayotte,YT,281,WEO2021_APS
Global,Mayotte,YT,281,WEO2021_NZE_2050
Global,Mayotte,YT,281,WEO2021_SDS
Global,Mayotte,YT,281,WEO2021_STEPS
Global,Mayotte,YT,281,NGFS2021_GCAM_B2DS
Global,Mayotte,YT,281,NGFS2021_GCAM_CP
Global,Mayotte,YT,281,NGFS2021_GCAM_DN0
Global,Mayotte,YT,281,NGFS2021_GCAM_DT
Global,Mayotte,YT,281,NGFS2021_GCAM_NDC
Global,Mayotte,YT,281,NGFS2021_GCAM_NZ2050
Global,Mayotte,YT,281,NGFS2021_MESSAGE_B2DS
Global,Mayotte,YT,281,NGFS2021_MESSAGE_CP
Global,Mayotte,YT,281,NGFS2021_MESSAGE_DN0
Global,Mayotte,YT,281,NGFS2021_MESSAGE_DT
Global,Mayotte,YT,281,NGFS2021_MESSAGE_NDC
Global,Mayotte,YT,281,NGFS2021_MESSAGE_NZ2050
Global,Mayotte,YT,281,NGFS2021_REMIND_B2DS
Global,Mayotte,YT,281,NGFS2021_REMIND_CP
Global,Mayotte,YT,281,NGFS2021_REMIND_DN0
Global,Mayotte,YT,281,NGFS2021_REMIND_DT
Global,Mayotte,YT,281,NGFS2021_REMIND_NDC
Global,Mayotte,YT,281,NGFS2021_REMIND_NZ2050
Global,Mayotte,YT,281,IPR2021_FPS
Global,Mayotte,YT,281,IPR2021_RPS
Global,Mayotte,YT,281,IPR2021_baseline
Global,Mayotte,YT,281,Oxford2021_base
Global,Mayotte,YT,281,Oxford2021_fast
Global,Mexico,MX,281,GECO2021_1.5C-Unif
Global,Mexico,MX,281,GECO2021_CurPol
Global,Mexico,MX,281,GECO2021_NDC-LTS
Global,Mexico,MX,281,WEO2021_APS
Global,Mexico,MX,281,WEO2021_NZE_2050
Global,Mexico,MX,281,WEO2021_SDS
Global,Mexico,MX,281,WEO2021_STEPS
Global,Mexico,MX,281,NGFS2021_GCAM_B2DS
Global,Mexico,MX,281,NGFS2021_GCAM_CP
Global,Mexico,MX,281,NGFS2021_GCAM_DN0
Global,Mexico,MX,281,NGFS2021_GCAM_DT
Global,Mexico,MX,281,NGFS2021_GCAM_NDC
Global,Mexico,MX,281,NGFS2021_GCAM_NZ2050
Global,Mexico,MX,281,NGFS2021_MESSAGE_B2DS
Global,Mexico,MX,281,NGFS2021_MESSAGE_CP
Global,Mexico,MX,281,NGFS2021_MESSAGE_DN0
Global,Mexico,MX,281,NGFS2021_MESSAGE_DT
Global,Mexico,MX,281,NGFS2021_MESSAGE_NDC
Global,Mexico,MX,281,NGFS2021_MESSAGE_NZ2050
Global,Mexico,MX,281,NGFS2021_REMIND_B2DS
Global,Mexico,MX,281,NGFS2021_REMIND_CP
Global,Mexico,MX,281,NGFS2021_REMIND_DN0
Global,Mexico,MX,281,NGFS2021_REMIND_DT
Global,Mexico,MX,281,NGFS2021_REMIND_NDC
Global,Mexico,MX,281,NGFS2021_REMIND_NZ2050
Global,Mexico,MX,281,IPR2021_FPS
Global,Mexico,MX,281,IPR2021_RPS
Global,Mexico,MX,281,IPR2021_baseline
Global,Mexico,MX,281,Oxford2021_base
Global,Mexico,MX,281,Oxford2021_fast
Global,Micronesia (Federated States of),FM,281,GECO2021_1.5C-Unif
Global,Micronesia (Federated States of),FM,281,GECO2021_CurPol
Global,Micronesia (Federated States of),FM,281,GECO2021_NDC-LTS
Global,Micronesia (Federated States of),FM,281,WEO2021_APS
Global,Micronesia (Federated States of),FM,281,WEO2021_NZE_2050
Global,Micronesia (Federated States of),FM,281,WEO2021_SDS
Global,Micronesia (Federated States of),FM,281,WEO2021_STEPS
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_B2DS
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_CP
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_DN0
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_DT
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_NDC
Global,Micronesia (Federated States of),FM,281,NGFS2021_GCAM_NZ2050
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_B2DS
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_CP
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_DN0
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_DT
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_NDC
Global,Micronesia (Federated States of),FM,281,NGFS2021_MESSAGE_NZ2050
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_B2DS
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_CP
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_DN0
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_DT
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_NDC
Global,Micronesia (Federated States of),FM,281,NGFS2021_REMIND_NZ2050
Global,Micronesia (Federated States of),FM,281,IPR2021_FPS
Global,Micronesia (Federated States of),FM,281,IPR2021_RPS
Global,Micronesia (Federated States of),FM,281,IPR2021_baseline
Global,Micronesia (Federated States of),FM,281,Oxford2021_base
Global,Micronesia (Federated States of),FM,281,Oxford2021_fast
Global,Mongolia,MN,281,GECO2021_1.5C-Unif
Global,Mongolia,MN,281,GECO2021_CurPol
Global,Mongolia,MN,281,GECO2021_NDC-LTS
Global,Mongolia,MN,281,WEO2021_APS
Global,Mongolia,MN,281,WEO2021_NZE_2050
Global,Mongolia,MN,281,WEO2021_SDS
Global,Mongolia,MN,281,WEO2021_STEPS
Global,Mongolia,MN,281,NGFS2021_GCAM_B2DS
Global,Mongolia,MN,281,NGFS2021_GCAM_CP
Global,Mongolia,MN,281,NGFS2021_GCAM_DN0
Global,Mongolia,MN,281,NGFS2021_GCAM_DT
Global,Mongolia,MN,281,NGFS2021_GCAM_NDC
Global,Mongolia,MN,281,NGFS2021_GCAM_NZ2050
Global,Mongolia,MN,281,NGFS2021_MESSAGE_B2DS
Global,Mongolia,MN,281,NGFS2021_MESSAGE_CP
Global,Mongolia,MN,281,NGFS2021_MESSAGE_DN0
Global,Mongolia,MN,281,NGFS2021_MESSAGE_DT
Global,Mongolia,MN,281,NGFS2021_MESSAGE_NDC
Global,Mongolia,MN,281,NGFS2021_MESSAGE_NZ2050
Global,Mongolia,MN,281,NGFS2021_REMIND_B2DS
Global,Mongolia,MN,281,NGFS2021_REMIND_CP
Global,Mongolia,MN,281,NGFS2021_REMIND_DN0
Global,Mongolia,MN,281,NGFS2021_REMIND_DT
Global,Mongolia,MN,281,NGFS2021_REMIND_NDC
Global,Mongolia,MN,281,NGFS2021_REMIND_NZ2050
Global,Mongolia,MN,281,IPR2021_FPS
Global,Mongolia,MN,281,IPR2021_RPS
Global,Mongolia,MN,281,IPR2021_baseline
Global,Mongolia,MN,281,Oxford2021_base
Global,Mongolia,MN,281,Oxford2021_fast
Global,Montenegro,ME,281,GECO2021_1.5C-Unif
Global,Montenegro,ME,281,GECO2021_CurPol
Global,Montenegro,ME,281,GECO2021_NDC-LTS
Global,Montenegro,ME,281,WEO2021_APS
Global,Montenegro,ME,281,WEO2021_NZE_2050
Global,Montenegro,ME,281,WEO2021_SDS
Global,Montenegro,ME,281,WEO2021_STEPS
Global,Montenegro,ME,281,NGFS2021_GCAM_B2DS
Global,Montenegro,ME,281,NGFS2021_GCAM_CP
Global,Montenegro,ME,281,NGFS2021_GCAM_DN0
Global,Montenegro,ME,281,NGFS2021_GCAM_DT
Global,Montenegro,ME,281,NGFS2021_GCAM_NDC
Global,Montenegro,ME,281,NGFS2021_GCAM_NZ2050
Global,Montenegro,ME,281,NGFS2021_MESSAGE_B2DS
Global,Montenegro,ME,281,NGFS2021_MESSAGE_CP
Global,Montenegro,ME,281,NGFS2021_MESSAGE_DN0
Global,Montenegro,ME,281,NGFS2021_MESSAGE_DT
Global,Montenegro,ME,281,NGFS2021_MESSAGE_NDC
Global,Montenegro,ME,281,NGFS2021_MESSAGE_NZ2050
Global,Montenegro,ME,281,NGFS2021_REMIND_B2DS
Global,Montenegro,ME,281,NGFS2021_REMIND_CP
Global,Montenegro,ME,281,NGFS2021_REMIND_DN0
Global,Montenegro,ME,281,NGFS2021_REMIND_DT
Global,Montenegro,ME,281,NGFS2021_REMIND_NDC
Global,Montenegro,ME,281,NGFS2021_REMIND_NZ2050
Global,Montenegro,ME,281,IPR2021_FPS
Global,Montenegro,ME,281,IPR2021_RPS
Global,Montenegro,ME,281,IPR2021_baseline
Global,Montenegro,ME,281,Oxford2021_base
Global,Montenegro,ME,281,Oxford2021_fast
Global,Morocco,MA,281,GECO2021_1.5C-Unif
Global,Morocco,MA,281,GECO2021_CurPol
Global,Morocco,MA,281,GECO2021_NDC-LTS
Global,Morocco,MA,281,WEO2021_APS
Global,Morocco,MA,281,WEO2021_NZE_2050
Global,Morocco,MA,281,WEO2021_SDS
Global,Morocco,MA,281,WEO2021_STEPS
Global,Morocco,MA,281,NGFS2021_GCAM_B2DS
Global,Morocco,MA,281,NGFS2021_GCAM_CP
Global,Morocco,MA,281,NGFS2021_GCAM_DN0
Global,Morocco,MA,281,NGFS2021_GCAM_DT
Global,Morocco,MA,281,NGFS2021_GCAM_NDC
Global,Morocco,MA,281,NGFS2021_GCAM_NZ2050
Global,Morocco,MA,281,NGFS2021_MESSAGE_B2DS
Global,Morocco,MA,281,NGFS2021_MESSAGE_CP
Global,Morocco,MA,281,NGFS2021_MESSAGE_DN0
Global,Morocco,MA,281,NGFS2021_MESSAGE_DT
Global,Morocco,MA,281,NGFS2021_MESSAGE_NDC
Global,Morocco,MA,281,NGFS2021_MESSAGE_NZ2050
Global,Morocco,MA,281,NGFS2021_REMIND_B2DS
Global,Morocco,MA,281,NGFS2021_REMIND_CP
Global,Morocco,MA,281,NGFS2021_REMIND_DN0
Global,Morocco,MA,281,NGFS2021_REMIND_DT
Global,Morocco,MA,281,NGFS2021_REMIND_NDC
Global,Morocco,MA,281,NGFS2021_REMIND_NZ2050
Global,Morocco,MA,281,IPR2021_FPS
Global,Morocco,MA,281,IPR2021_RPS
Global,Morocco,MA,281,IPR2021_baseline
Global,Morocco,MA,281,Oxford2021_base
Global,Morocco,MA,281,Oxford2021_fast
Global,Mozambique,MZ,281,GECO2021_1.5C-Unif
Global,Mozambique,MZ,281,GECO2021_CurPol
Global,Mozambique,MZ,281,GECO2021_NDC-LTS
Global,Mozambique,MZ,281,WEO2021_APS
Global,Mozambique,MZ,281,WEO2021_NZE_2050
Global,Mozambique,MZ,281,WEO2021_SDS
Global,Mozambique,MZ,281,WEO2021_STEPS
Global,Mozambique,MZ,281,NGFS2021_GCAM_B2DS
Global,Mozambique,MZ,281,NGFS2021_GCAM_CP
Global,Mozambique,MZ,281,NGFS2021_GCAM_DN0
Global,Mozambique,MZ,281,NGFS2021_GCAM_DT
Global,Mozambique,MZ,281,NGFS2021_GCAM_NDC
Global,Mozambique,MZ,281,NGFS2021_GCAM_NZ2050
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_B2DS
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_CP
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_DN0
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_DT
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_NDC
Global,Mozambique,MZ,281,NGFS2021_MESSAGE_NZ2050
Global,Mozambique,MZ,281,NGFS2021_REMIND_B2DS
Global,Mozambique,MZ,281,NGFS2021_REMIND_CP
Global,Mozambique,MZ,281,NGFS2021_REMIND_DN0
Global,Mozambique,MZ,281,NGFS2021_REMIND_DT
Global,Mozambique,MZ,281,NGFS2021_REMIND_NDC
Global,Mozambique,MZ,281,NGFS2021_REMIND_NZ2050
Global,Mozambique,MZ,281,IPR2021_FPS
Global,Mozambique,MZ,281,IPR2021_RPS
Global,Mozambique,MZ,281,IPR2021_baseline
Global,Mozambique,MZ,281,Oxford2021_base
Global,Mozambique,MZ,281,Oxford2021_fast
Global,Myanmar,MM,281,GECO2021_1.5C-Unif
Global,Myanmar,MM,281,GECO2021_CurPol
Global,Myanmar,MM,281,GECO2021_NDC-LTS
Global,Myanmar,MM,281,WEO2021_APS
Global,Myanmar,MM,281,WEO2021_NZE_2050
Global,Myanmar,MM,281,WEO2021_SDS
Global,Myanmar,MM,281,WEO2021_STEPS
Global,Myanmar,MM,281,NGFS2021_GCAM_B2DS
Global,Myanmar,MM,281,NGFS2021_GCAM_CP
Global,Myanmar,MM,281,NGFS2021_GCAM_DN0
Global,Myanmar,MM,281,NGFS2021_GCAM_DT
Global,Myanmar,MM,281,NGFS2021_GCAM_NDC
Global,Myanmar,MM,281,NGFS2021_GCAM_NZ2050
Global,Myanmar,MM,281,NGFS2021_MESSAGE_B2DS
Global,Myanmar,MM,281,NGFS2021_MESSAGE_CP
Global,Myanmar,MM,281,NGFS2021_MESSAGE_DN0
Global,Myanmar,MM,281,NGFS2021_MESSAGE_DT
Global,Myanmar,MM,281,NGFS2021_MESSAGE_NDC
Global,Myanmar,MM,281,NGFS2021_MESSAGE_NZ2050
Global,Myanmar,MM,281,NGFS2021_REMIND_B2DS
Global,Myanmar,MM,281,NGFS2021_REMIND_CP
Global,Myanmar,MM,281,NGFS2021_REMIND_DN0
Global,Myanmar,MM,281,NGFS2021_REMIND_DT
Global,Myanmar,MM,281,NGFS2021_REMIND_NDC
Global,Myanmar,MM,281,NGFS2021_REMIND_NZ2050
Global,Myanmar,MM,281,IPR2021_FPS
Global,Myanmar,MM,281,IPR2021_RPS
Global,Myanmar,MM,281,IPR2021_baseline
Global,Myanmar,MM,281,Oxford2021_base
Global,Myanmar,MM,281,Oxford2021_fast
Global,Nepal,NP,281,GECO2021_1.5C-Unif
Global,Nepal,NP,281,GECO2021_CurPol
Global,Nepal,NP,281,GECO2021_NDC-LTS
Global,Nepal,NP,281,WEO2021_APS
Global,Nepal,NP,281,WEO2021_NZE_2050
Global,Nepal,NP,281,WEO2021_SDS
Global,Nepal,NP,281,WEO2021_STEPS
Global,Nepal,NP,281,NGFS2021_GCAM_B2DS
Global,Nepal,NP,281,NGFS2021_GCAM_CP
Global,Nepal,NP,281,NGFS2021_GCAM_DN0
Global,Nepal,NP,281,NGFS2021_GCAM_DT
Global,Nepal,NP,281,NGFS2021_GCAM_NDC
Global,Nepal,NP,281,NGFS2021_GCAM_NZ2050
Global,Nepal,NP,281,NGFS2021_MESSAGE_B2DS
Global,Nepal,NP,281,NGFS2021_MESSAGE_CP
Global,Nepal,NP,281,NGFS2021_MESSAGE_DN0
Global,Nepal,NP,281,NGFS2021_MESSAGE_DT
Global,Nepal,NP,281,NGFS2021_MESSAGE_NDC
Global,Nepal,NP,281,NGFS2021_MESSAGE_NZ2050
Global,Nepal,NP,281,NGFS2021_REMIND_B2DS
Global,Nepal,NP,281,NGFS2021_REMIND_CP
Global,Nepal,NP,281,NGFS2021_REMIND_DN0
Global,Nepal,NP,281,NGFS2021_REMIND_DT
Global,Nepal,NP,281,NGFS2021_REMIND_NDC
Global,Nepal,NP,281,NGFS2021_REMIND_NZ2050
Global,Nepal,NP,281,IPR2021_FPS
Global,Nepal,NP,281,IPR2021_RPS
Global,Nepal,NP,281,IPR2021_baseline
Global,Nepal,NP,281,Oxford2021_base
Global,Nepal,NP,281,Oxford2021_fast
Global,Netherlands,NL,281,GECO2021_1.5C-Unif
Global,Netherlands,NL,281,GECO2021_CurPol
Global,Netherlands,NL,281,GECO2021_NDC-LTS
Global,Netherlands,NL,281,WEO2021_APS
Global,Netherlands,NL,281,WEO2021_NZE_2050
Global,Netherlands,NL,281,WEO2021_SDS
Global,Netherlands,NL,281,WEO2021_STEPS
Global,Netherlands,NL,281,NGFS2021_GCAM_B2DS
Global,Netherlands,NL,281,NGFS2021_GCAM_CP
Global,Netherlands,NL,281,NGFS2021_GCAM_DN0
Global,Netherlands,NL,281,NGFS2021_GCAM_DT
Global,Netherlands,NL,281,NGFS2021_GCAM_NDC
Global,Netherlands,NL,281,NGFS2021_GCAM_NZ2050
Global,Netherlands,NL,281,NGFS2021_MESSAGE_B2DS
Global,Netherlands,NL,281,NGFS2021_MESSAGE_CP
Global,Netherlands,NL,281,NGFS2021_MESSAGE_DN0
Global,Netherlands,NL,281,NGFS2021_MESSAGE_DT
Global,Netherlands,NL,281,NGFS2021_MESSAGE_NDC
Global,Netherlands,NL,281,NGFS2021_MESSAGE_NZ2050
Global,Netherlands,NL,281,NGFS2021_REMIND_B2DS
Global,Netherlands,NL,281,NGFS2021_REMIND_CP
Global,Netherlands,NL,281,NGFS2021_REMIND_DN0
Global,Netherlands,NL,281,NGFS2021_REMIND_DT
Global,Netherlands,NL,281,NGFS2021_REMIND_NDC
Global,Netherlands,NL,281,NGFS2021_REMIND_NZ2050
Global,Netherlands,NL,281,IPR2021_FPS
Global,Netherlands,NL,281,IPR2021_RPS
Global,Netherlands,NL,281,IPR2021_baseline
Global,Netherlands,NL,281,Oxford2021_base
Global,Netherlands,NL,281,Oxford2021_fast
Global,New Caledonia,NC,281,GECO2021_1.5C-Unif
Global,New Caledonia,NC,281,GECO2021_CurPol
Global,New Caledonia,NC,281,GECO2021_NDC-LTS
Global,New Caledonia,NC,281,WEO2021_APS
Global,New Caledonia,NC,281,WEO2021_NZE_2050
Global,New Caledonia,NC,281,WEO2021_SDS
Global,New Caledonia,NC,281,WEO2021_STEPS
Global,New Caledonia,NC,281,NGFS2021_GCAM_B2DS
Global,New Caledonia,NC,281,NGFS2021_GCAM_CP
Global,New Caledonia,NC,281,NGFS2021_GCAM_DN0
Global,New Caledonia,NC,281,NGFS2021_GCAM_DT
Global,New Caledonia,NC,281,NGFS2021_GCAM_NDC
Global,New Caledonia,NC,281,NGFS2021_GCAM_NZ2050
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_B2DS
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_CP
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_DN0
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_DT
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_NDC
Global,New Caledonia,NC,281,NGFS2021_MESSAGE_NZ2050
Global,New Caledonia,NC,281,NGFS2021_REMIND_B2DS
Global,New Caledonia,NC,281,NGFS2021_REMIND_CP
Global,New Caledonia,NC,281,NGFS2021_REMIND_DN0
Global,New Caledonia,NC,281,NGFS2021_REMIND_DT
Global,New Caledonia,NC,281,NGFS2021_REMIND_NDC
Global,New Caledonia,NC,281,NGFS2021_REMIND_NZ2050
Global,New Caledonia,NC,281,IPR2021_FPS
Global,New Caledonia,NC,281,IPR2021_RPS
Global,New Caledonia,NC,281,IPR2021_baseline
Global,New Caledonia,NC,281,Oxford2021_base
Global,New Caledonia,NC,281,Oxford2021_fast
Global,New Zealand,NZ,281,GECO2021_1.5C-Unif
Global,New Zealand,NZ,281,GECO2021_CurPol
Global,New Zealand,NZ,281,GECO2021_NDC-LTS
Global,New Zealand,NZ,281,WEO2021_APS
Global,New Zealand,NZ,281,WEO2021_NZE_2050
Global,New Zealand,NZ,281,WEO2021_SDS
Global,New Zealand,NZ,281,WEO2021_STEPS
Global,New Zealand,NZ,281,NGFS2021_GCAM_B2DS
Global,New Zealand,NZ,281,NGFS2021_GCAM_CP
Global,New Zealand,NZ,281,NGFS2021_GCAM_DN0
Global,New Zealand,NZ,281,NGFS2021_GCAM_DT
Global,New Zealand,NZ,281,NGFS2021_GCAM_NDC
Global,New Zealand,NZ,281,NGFS2021_GCAM_NZ2050
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_B2DS
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_CP
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_DN0
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_DT
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_NDC
Global,New Zealand,NZ,281,NGFS2021_MESSAGE_NZ2050
Global,New Zealand,NZ,281,NGFS2021_REMIND_B2DS
Global,New Zealand,NZ,281,NGFS2021_REMIND_CP
Global,New Zealand,NZ,281,NGFS2021_REMIND_DN0
Global,New Zealand,NZ,281,NGFS2021_REMIND_DT
Global,New Zealand,NZ,281,NGFS2021_REMIND_NDC
Global,New Zealand,NZ,281,NGFS2021_REMIND_NZ2050
Global,New Zealand,NZ,281,IPR2021_FPS
Global,New Zealand,NZ,281,IPR2021_RPS
Global,New Zealand,NZ,281,IPR2021_baseline
Global,New Zealand,NZ,281,Oxford2021_base
Global,New Zealand,NZ,281,Oxford2021_fast
Global,Nicaragua,NI,281,GECO2021_1.5C-Unif
Global,Nicaragua,NI,281,GECO2021_CurPol
Global,Nicaragua,NI,281,GECO2021_NDC-LTS
Global,Nicaragua,NI,281,WEO2021_APS
Global,Nicaragua,NI,281,WEO2021_NZE_2050
Global,Nicaragua,NI,281,WEO2021_SDS
Global,Nicaragua,NI,281,WEO2021_STEPS
Global,Nicaragua,NI,281,NGFS2021_GCAM_B2DS
Global,Nicaragua,NI,281,NGFS2021_GCAM_CP
Global,Nicaragua,NI,281,NGFS2021_GCAM_DN0
Global,Nicaragua,NI,281,NGFS2021_GCAM_DT
Global,Nicaragua,NI,281,NGFS2021_GCAM_NDC
Global,Nicaragua,NI,281,NGFS2021_GCAM_NZ2050
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_B2DS
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_CP
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_DN0
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_DT
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_NDC
Global,Nicaragua,NI,281,NGFS2021_MESSAGE_NZ2050
Global,Nicaragua,NI,281,NGFS2021_REMIND_B2DS
Global,Nicaragua,NI,281,NGFS2021_REMIND_CP
Global,Nicaragua,NI,281,NGFS2021_REMIND_DN0
Global,Nicaragua,NI,281,NGFS2021_REMIND_DT
Global,Nicaragua,NI,281,NGFS2021_REMIND_NDC
Global,Nicaragua,NI,281,NGFS2021_REMIND_NZ2050
Global,Nicaragua,NI,281,IPR2021_FPS
Global,Nicaragua,NI,281,IPR2021_RPS
Global,Nicaragua,NI,281,IPR2021_baseline
Global,Nicaragua,NI,281,Oxford2021_base
Global,Nicaragua,NI,281,Oxford2021_fast
Global,Niger,NE,281,GECO2021_1.5C-Unif
Global,Niger,NE,281,GECO2021_CurPol
Global,Niger,NE,281,GECO2021_NDC-LTS
Global,Niger,NE,281,WEO2021_APS
Global,Niger,NE,281,WEO2021_NZE_2050
Global,Niger,NE,281,WEO2021_SDS
Global,Niger,NE,281,WEO2021_STEPS
Global,Niger,NE,281,NGFS2021_GCAM_B2DS
Global,Niger,NE,281,NGFS2021_GCAM_CP
Global,Niger,NE,281,NGFS2021_GCAM_DN0
Global,Niger,NE,281,NGFS2021_GCAM_DT
Global,Niger,NE,281,NGFS2021_GCAM_NDC
Global,Niger,NE,281,NGFS2021_GCAM_NZ2050
Global,Niger,NE,281,NGFS2021_MESSAGE_B2DS
Global,Niger,NE,281,NGFS2021_MESSAGE_CP
Global,Niger,NE,281,NGFS2021_MESSAGE_DN0
Global,Niger,NE,281,NGFS2021_MESSAGE_DT
Global,Niger,NE,281,NGFS2021_MESSAGE_NDC
Global,Niger,NE,281,NGFS2021_MESSAGE_NZ2050
Global,Niger,NE,281,NGFS2021_REMIND_B2DS
Global,Niger,NE,281,NGFS2021_REMIND_CP
Global,Niger,NE,281,NGFS2021_REMIND_DN0
Global,Niger,NE,281,NGFS2021_REMIND_DT
Global,Niger,NE,281,NGFS2021_REMIND_NDC
Global,Niger,NE,281,NGFS2021_REMIND_NZ2050
Global,Niger,NE,281,IPR2021_FPS
Global,Niger,NE,281,IPR2021_RPS
Global,Niger,NE,281,IPR2021_baseline
Global,Niger,NE,281,Oxford2021_base
