scenario_geography,scenario,ald_sector,units,technology,year,direction,fair_share_perc
Brazil,WEO2021_SDS,Power,GW,GasCap,2035,declining,0.123274631128034
Brazil,WEO2021_SDS,Power,GW,HydroCap,2035,increasing,0.0221435886981298
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2035,increasing,0.015964546959261
Brazil,WEO2021_SDS,Power,GW,OilCap,2035,declining,-0.115165053363117
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2035,increasing,0.45623947305831
Brazil,WEO2021_SDS,Power,GW,CoalCap,2036,declining,-0.140278116613808
Brazil,WEO2021_SDS,Power,GW,GasCap,2036,declining,0.134969742299585
Brazil,WEO2021_SDS,Power,GW,HydroCap,2036,increasing,0.0253763002441523
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2036,increasing,0.0166149724054578
Brazil,WEO2021_SDS,Power,GW,OilCap,2036,declining,-0.120377264829983
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2036,increasing,0.488712206155743
Brazil,WEO2021_SDS,Power,GW,CoalCap,2037,declining,-0.149060746523542
Brazil,WEO2021_SDS,Power,GW,GasCap,2037,declining,0.146664853471136
Brazil,WEO2021_SDS,Power,GW,HydroCap,2037,increasing,0.0286090117901747
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2037,increasing,0.0172653978516545
Brazil,WEO2021_SDS,Power,GW,OilCap,2037,declining,-0.125589476296848
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2037,increasing,0.521184939253176
Brazil,WEO2021_SDS,Power,GW,CoalCap,2038,declining,-0.157843376433276
Brazil,WEO2021_SDS,Power,GW,GasCap,2038,declining,0.158359964642687
Brazil,WEO2021_SDS,Power,GW,HydroCap,2038,increasing,0.0318417233361972
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2038,increasing,0.0179158232978512
Brazil,WEO2021_SDS,Power,GW,OilCap,2038,declining,-0.130801687763713
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2038,increasing,0.553657672350609
Brazil,WEO2021_SDS,Power,GW,CoalCap,2039,declining,-0.16662600634301
Brazil,WEO2021_SDS,Power,GW,GasCap,2039,declining,0.170055075814238
Brazil,WEO2021_SDS,Power,GW,HydroCap,2039,increasing,0.0350744348822197
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2039,increasing,0.0185662487440479
Brazil,WEO2021_SDS,Power,GW,OilCap,2039,declining,-0.136013899230578
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2039,increasing,0.586130405448041
Brazil,WEO2021_SDS,Power,GW,CoalCap,2040,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2040,declining,0.181750186985789
Brazil,WEO2021_SDS,Power,GW,HydroCap,2040,increasing,0.0383071464282421
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2040,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2040,declining,-0.141226110697444
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2040,increasing,0.618603138545474
Brazil,WEO2021_SDS,Power,GW,CoalCap,2041,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2041,declining,0.193717277486911
Brazil,WEO2021_SDS,Power,GW,HydroCap,2041,increasing,0.0416369363990701
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2041,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2041,declining,-0.159841151650534
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2041,increasing,0.666773452933953
Brazil,WEO2021_SDS,Power,GW,CoalCap,2042,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2042,declining,0.205684367988033
Brazil,WEO2021_SDS,Power,GW,HydroCap,2042,increasing,0.044966726369898
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2042,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2042,declining,-0.178456192603624
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2042,increasing,0.714943767322432
Brazil,WEO2021_SDS,Power,GW,CoalCap,2043,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2043,declining,0.217651458489155
Brazil,WEO2021_SDS,Power,GW,HydroCap,2043,increasing,0.0482965163407259
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2043,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2043,declining,-0.197071233556714
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2043,increasing,0.76311408171091
Brazil,WEO2021_SDS,Power,GW,CoalCap,2044,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2044,declining,0.229618548990277
Brazil,WEO2021_SDS,Power,GW,HydroCap,2044,increasing,0.0516263063115538
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2044,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2044,declining,-0.215686274509804
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2044,increasing,0.811284396099389
Brazil,WEO2021_SDS,Power,GW,CoalCap,2045,declining,-0.175408636252744
Brazil,WEO2021_SDS,Power,GW,GasCap,2045,declining,0.241585639491399
Brazil,WEO2021_SDS,Power,GW,HydroCap,2045,increasing,0.0549560962823818
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2045,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2045,declining,-0.234301315462894
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2045,increasing,0.859454710487868
Brazil,WEO2021_SDS,Power,GW,CoalCap,2046,declining,-0.207611612588436
Brazil,WEO2021_SDS,Power,GW,GasCap,2046,declining,0.18052628000272
Brazil,WEO2021_SDS,Power,GW,HydroCap,2046,increasing,0.0579072803964684
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2046,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2046,declining,-0.264829982625962
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2046,increasing,0.933428470189643
Brazil,WEO2021_SDS,Power,GW,CoalCap,2047,declining,-0.239814588924128
Brazil,WEO2021_SDS,Power,GW,GasCap,2047,declining,0.119466920514041
Brazil,WEO2021_SDS,Power,GW,HydroCap,2047,increasing,0.0608584645105549
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2047,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2047,declining,-0.29535864978903
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2047,increasing,1.00740222989142
Brazil,WEO2021_SDS,Power,GW,CoalCap,2048,declining,-0.272017565259819
Brazil,WEO2021_SDS,Power,GW,GasCap,2048,declining,0.0584075610253621
Brazil,WEO2021_SDS,Power,GW,HydroCap,2048,increasing,0.0638096486246415
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2048,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2048,declining,-0.325887316952097
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2048,increasing,1.08137598959319
Brazil,WEO2021_SDS,Power,GW,CoalCap,2049,declining,-0.304220541595511
Brazil,WEO2021_SDS,Power,GW,GasCap,2049,declining,-0.00265179846331689
Brazil,WEO2021_SDS,Power,GW,HydroCap,2049,increasing,0.066760832738728
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2049,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2049,declining,-0.356415984115165
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2049,increasing,1.15534974929497
Brazil,WEO2021_SDS,Power,GW,CoalCap,2050,declining,-0.336423517931203
Brazil,WEO2021_SDS,Power,GW,GasCap,2050,declining,-0.0637111579519957
Brazil,WEO2021_SDS,Power,GW,HydroCap,2050,increasing,0.0697120168528146
Brazil,WEO2021_SDS,Power,GW,NuclearCap,2050,increasing,0.0192166741902446
Brazil,WEO2021_SDS,Power,GW,OilCap,2050,declining,-0.386944651278233
Brazil,WEO2021_SDS,Power,GW,RenewablesCap,2050,increasing,1.22932350899674
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2021,declining,0
Brazil,WEO2021_STEPS,Power,GW,GasCap,2021,declining,0
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2021,increasing,0
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2021,increasing,0
Brazil,WEO2021_STEPS,Power,GW,OilCap,2021,declining,0
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2021,increasing,0
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2022,declining,-0.00169368497459486
Brazil,WEO2021_STEPS,Power,GW,GasCap,2022,declining,0.0225462400432024
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2022,increasing,0.0010720620626474
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2022,increasing,6.8709432196947e-4
Brazil,WEO2021_STEPS,Power,GW,OilCap,2022,declining,-0.0106779240129128
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2022,increasing,0.0346958267547706
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2023,declining,-0.00338736994918951
Brazil,WEO2021_STEPS,Power,GW,GasCap,2023,declining,0.0450924800864048
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2023,increasing,0.00214412412529481
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2023,increasing,0.00137418864393895
Brazil,WEO2021_STEPS,Power,GW,OilCap,2023,declining,-0.0213558480258256
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2023,increasing,0.0693916535095413
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2024,declining,-0.00508105492378415
Brazil,WEO2021_STEPS,Power,GW,GasCap,2024,declining,0.0676387201296072
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2024,increasing,0.00321618618794221
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2024,increasing,0.00206128296590843
Brazil,WEO2021_STEPS,Power,GW,OilCap,2024,declining,-0.0320337720387385
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2024,increasing,0.104087480264312
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2025,declining,-0.0067747398983788
Brazil,WEO2021_STEPS,Power,GW,GasCap,2025,declining,0.0901849601728094
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2025,increasing,0.00428824825058961
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2025,increasing,0.0027483772878779
Brazil,WEO2021_STEPS,Power,GW,OilCap,2025,declining,-0.0427116960516513
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2025,increasing,0.138783307019083
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2026,declining,-0.00846842487297366
Brazil,WEO2021_STEPS,Power,GW,GasCap,2026,declining,0.112731200216012
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2026,increasing,0.00536031031323708
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2026,increasing,0.00343547160984738
Brazil,WEO2021_STEPS,Power,GW,OilCap,2026,declining,-0.0533896200645642
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2026,increasing,0.173479133773853
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2027,declining,-0.0101621098475683
Brazil,WEO2021_STEPS,Power,GW,GasCap,2027,declining,0.135277440259214
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2027,increasing,0.00643237237588449
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2027,increasing,0.00412256593181685
Brazil,WEO2021_STEPS,Power,GW,OilCap,2027,declining,-0.064067544077477
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2027,increasing,0.208174960528624
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2028,declining,-0.011855794822163
Brazil,WEO2021_STEPS,Power,GW,GasCap,2028,declining,0.157823680302417
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2028,increasing,0.00750443443853189
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2028,increasing,0.00480966025378633
Brazil,WEO2021_STEPS,Power,GW,OilCap,2028,declining,-0.0747454680903899
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2028,increasing,0.242870787283395
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2029,declining,-0.0135494797967578
Brazil,WEO2021_STEPS,Power,GW,GasCap,2029,declining,0.180369920345619
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2029,increasing,0.00857649650117929
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2029,increasing,0.0054967545757558
Brazil,WEO2021_STEPS,Power,GW,OilCap,2029,declining,-0.0854233921033027
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2029,increasing,0.277566614038165
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2030,declining,-0.0152431647713525
Brazil,WEO2021_STEPS,Power,GW,GasCap,2030,declining,0.202916160388821
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2030,increasing,0.0096485585638267
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2030,increasing,0.00618384889772528
Brazil,WEO2021_STEPS,Power,GW,OilCap,2030,declining,-0.0961013161162155
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2030,increasing,0.312262440792936
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2031,declining,-0.0234696346479554
Brazil,WEO2021_STEPS,Power,GW,GasCap,2031,declining,0.230997704873768
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2031,increasing,0.0125138880767206
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2031,increasing,0.00815254468549598
Brazil,WEO2021_STEPS,Power,GW,OilCap,2031,declining,-0.100819468587038
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2031,increasing,0.335906282283687
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2032,declining,-0.0316961045245585
Brazil,WEO2021_STEPS,Power,GW,GasCap,2032,declining,0.259079249358715
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2032,increasing,0.0153792175896147
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2032,increasing,0.0101212404732667
Brazil,WEO2021_STEPS,Power,GW,OilCap,2032,declining,-0.10553762105786
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2032,increasing,0.359550123774438
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2033,declining,-0.0399225744011614
Brazil,WEO2021_STEPS,Power,GW,GasCap,2033,declining,0.287160793843661
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2033,increasing,0.0182445471025086
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2033,increasing,0.0120899362610374
Brazil,WEO2021_STEPS,Power,GW,OilCap,2033,declining,-0.110255773528681
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2033,increasing,0.383193965265189
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2034,declining,-0.0481490442777643
Brazil,WEO2021_STEPS,Power,GW,GasCap,2034,declining,0.315242338328608
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2034,increasing,0.0211098766154026
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2034,increasing,0.0140586320488081
Brazil,WEO2021_STEPS,Power,GW,OilCap,2034,declining,-0.114973925999503
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2034,increasing,0.40683780675594
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2035,declining,-0.0563755141543673
Brazil,WEO2021_STEPS,Power,GW,GasCap,2035,declining,0.343323882813555
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2035,increasing,0.0239752061282966
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2035,increasing,0.0160273278365788
Brazil,WEO2021_STEPS,Power,GW,OilCap,2035,declining,-0.119692078470325
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2035,increasing,0.430481648246691
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2036,declining,-0.0650858940237116
Brazil,WEO2021_STEPS,Power,GW,GasCap,2036,declining,0.370055353044417
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2036,increasing,0.0286045650351831
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2036,increasing,0.0166803110929185
Brazil,WEO2021_STEPS,Power,GW,OilCap,2036,declining,-0.124906878569655
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2036,increasing,0.455538662456387
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2037,declining,-0.0737962738930559
Brazil,WEO2021_STEPS,Power,GW,GasCap,2037,declining,0.39678682327528
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2037,increasing,0.0332339239420697
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2037,increasing,0.0173332943492583
Brazil,WEO2021_STEPS,Power,GW,OilCap,2037,declining,-0.130121678668984
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2037,increasing,0.480595676666082
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2038,declining,-0.0825066537624001
Brazil,WEO2021_STEPS,Power,GW,GasCap,2038,declining,0.423518293506143
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2038,increasing,0.0378632828489562
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2038,increasing,0.0179862776055981
Brazil,WEO2021_STEPS,Power,GW,OilCap,2038,declining,-0.135336478768314
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2038,increasing,0.505652690875777
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2039,declining,-0.0912170336317444
Brazil,WEO2021_STEPS,Power,GW,GasCap,2039,declining,0.450249763737005
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2039,increasing,0.0424926417558427
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2039,increasing,0.0186392608619379
Brazil,WEO2021_STEPS,Power,GW,OilCap,2039,declining,-0.140551278867643
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2039,increasing,0.530709705085473
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2040,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2040,declining,0.476981233967868
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2040,increasing,0.0471220006627293
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2040,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2040,declining,-0.145766078966973
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2040,increasing,0.555766719295168
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2041,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2041,declining,0.538679627379506
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2041,increasing,0.0552209422450929
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2041,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2041,declining,-0.160168860193693
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2041,increasing,0.587597216537045
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2042,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2042,declining,0.600378020791143
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2042,increasing,0.0633198838274566
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2042,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2042,declining,-0.174571641420412
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2042,increasing,0.619427713778921
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2043,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2043,declining,0.662076414202781
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2043,increasing,0.0714188254098201
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2043,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2043,declining,-0.188974422647132
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2043,increasing,0.651258211020798
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2044,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2044,declining,0.723774807614419
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2044,increasing,0.0795177669921838
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2044,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2044,declining,-0.203377203873852
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2044,increasing,0.683088708262675
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2045,declining,-0.0999274135010887
Brazil,WEO2021_STEPS,Power,GW,GasCap,2045,declining,0.785473201026056
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2045,increasing,0.0876167085745474
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2045,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2045,declining,-0.217779985100571
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2045,increasing,0.714919205504552
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2046,declining,-0.131865473022018
Brazil,WEO2021_STEPS,Power,GW,GasCap,2046,declining,0.840151208316457
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2046,increasing,0.0968266962945637
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2046,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2046,declining,-0.237894214055128
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2046,increasing,0.749761222540592
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2047,declining,-0.163803532542947
Brazil,WEO2021_STEPS,Power,GW,GasCap,2047,declining,0.894829215606858
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2047,increasing,0.10603668401458
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2047,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2047,declining,-0.258008443009685
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2047,increasing,0.784603239576633
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2048,declining,-0.195741592063876
Brazil,WEO2021_STEPS,Power,GW,GasCap,2048,declining,0.949507222897259
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2048,increasing,0.115246671734596
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2048,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2048,declining,-0.278122671964241
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2048,increasing,0.819445256612674
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2049,declining,-0.227679651584805
Brazil,WEO2021_STEPS,Power,GW,GasCap,2049,declining,1.00418523018766
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2049,increasing,0.124456659454613
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2049,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2049,declining,-0.298236900918798
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2049,increasing,0.854287273648715
Brazil,WEO2021_STEPS,Power,GW,CoalCap,2050,declining,-0.259617711105734
Brazil,WEO2021_STEPS,Power,GW,GasCap,2050,declining,1.05886323747806
Brazil,WEO2021_STEPS,Power,GW,HydroCap,2050,increasing,0.133666647174629
Brazil,WEO2021_STEPS,Power,GW,NuclearCap,2050,increasing,0.0192922441182777
Brazil,WEO2021_STEPS,Power,GW,OilCap,2050,declining,-0.318351129873355
Brazil,WEO2021_STEPS,Power,GW,RenewablesCap,2050,increasing,0.889129290684755
China,WEO2021_APS,Power,GW,CoalCap,2021,declining,0
China,WEO2021_APS,Power,GW,GasCap,2021,declining,0
China,WEO2021_APS,Power,GW,HydroCap,2021,increasing,0
China,WEO2021_APS,Power,GW,NuclearCap,2021,increasing,0
China,WEO2021_APS,Power,GW,OilCap,2021,declining,0
China,WEO2021_APS,Power,GW,RenewablesCap,2021,increasing,0
China,WEO2021_APS,Power,GW,CoalCap,2022,declining,0.0104712729264235
China,WEO2021_APS,Power,GW,GasCap,2022,declining,0.0482466895537029
China,WEO2021_APS,Power,GW,HydroCap,2022,increasing,0.00354932402591031
China,WEO2021_APS,Power,GW,NuclearCap,2022,increasing,0.00177542877122387
China,WEO2021_APS,Power,GW,OilCap,2022,declining,-0.0101010101010101
China,WEO2021_APS,Power,GW,RenewablesCap,2022,increasing,0.059906823535185
China,WEO2021_APS,Power,GW,CoalCap,2023,declining,0.0209425458528471
China,WEO2021_APS,Power,GW,GasCap,2023,declining,0.0964933791074056
China,WEO2021_APS,Power,GW,HydroCap,2023,increasing,0.0070986480518206
China,WEO2021_APS,Power,GW,NuclearCap,2023,increasing,0.00355085754244774
China,WEO2021_APS,Power,GW,OilCap,2023,declining,-0.0202020202020202
China,WEO2021_APS,Power,GW,RenewablesCap,2023,increasing,0.11981364707037
China,WEO2021_APS,Power,GW,CoalCap,2024,declining,0.0314138187792706
China,WEO2021_APS,Power,GW,GasCap,2024,declining,0.144740068661109
China,WEO2021_APS,Power,GW,HydroCap,2024,increasing,0.0106479720777309
China,WEO2021_APS,Power,GW,NuclearCap,2024,increasing,0.0053262863136716
China,WEO2021_APS,Power,GW,OilCap,2024,declining,-0.0303030303030304
China,WEO2021_APS,Power,GW,RenewablesCap,2024,increasing,0.179720470605555
China,WEO2021_APS,Power,GW,CoalCap,2025,declining,0.041885091705694
China,WEO2021_APS,Power,GW,GasCap,2025,declining,0.192986758214811
China,WEO2021_APS,Power,GW,HydroCap,2025,increasing,0.0141972961036412
China,WEO2021_APS,Power,GW,NuclearCap,2025,increasing,0.00710171508489547
China,WEO2021_APS,Power,GW,OilCap,2025,declining,-0.0404040404040405
China,WEO2021_APS,Power,GW,RenewablesCap,2025,increasing,0.23962729414074
China,WEO2021_APS,Power,GW,CoalCap,2026,declining,0.0523563646321175
China,WEO2021_APS,Power,GW,GasCap,2026,declining,0.241233447768514
China,WEO2021_APS,Power,GW,HydroCap,2026,increasing,0.0177466201295515
China,WEO2021_APS,Power,GW,NuclearCap,2026,increasing,0.00887714385611934
China,WEO2021_APS,Power,GW,OilCap,2026,declining,-0.0505050505050505
China,WEO2021_APS,Power,GW,RenewablesCap,2026,increasing,0.299534117675925
China,WEO2021_APS,Power,GW,CoalCap,2027,declining,0.0628276375585409
China,WEO2021_APS,Power,GW,GasCap,2027,declining,0.289480137322217
China,WEO2021_APS,Power,GW,HydroCap,2027,increasing,0.0212959441554618
China,WEO2021_APS,Power,GW,NuclearCap,2027,increasing,0.0106525726273432
China,WEO2021_APS,Power,GW,OilCap,2027,declining,-0.0606060606060606
China,WEO2021_APS,Power,GW,RenewablesCap,2027,increasing,0.35944094121111
China,WEO2021_APS,Power,GW,CoalCap,2028,declining,0.0732989104849646
China,WEO2021_APS,Power,GW,GasCap,2028,declining,0.33772682687592
China,WEO2021_APS,Power,GW,HydroCap,2028,increasing,0.0248452681813721
China,WEO2021_APS,Power,GW,NuclearCap,2028,increasing,0.0124280013985671
China,WEO2021_APS,Power,GW,OilCap,2028,declining,-0.0707070707070707
China,WEO2021_APS,Power,GW,RenewablesCap,2028,increasing,0.419347764746295
China,WEO2021_APS,Power,GW,CoalCap,2029,declining,0.083770183411388
China,WEO2021_APS,Power,GW,GasCap,2029,declining,0.385973516429622
China,WEO2021_APS,Power,GW,HydroCap,2029,increasing,0.0283945922072824
China,WEO2021_APS,Power,GW,NuclearCap,2029,increasing,0.0142034301697909
China,WEO2021_APS,Power,GW,OilCap,2029,declining,-0.0808080808080809
China,WEO2021_APS,Power,GW,RenewablesCap,2029,increasing,0.47925458828148
China,WEO2021_APS,Power,GW,CoalCap,2030,declining,0.0942414563378115
China,WEO2021_APS,Power,GW,GasCap,2030,declining,0.434220205983325
